caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,vetoes,overriddenVetoes
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-law-registry,Default pass + law registry,9000,60.000,7734,51.560,60.000,0.859,1.000,0.547,0.485,0.470,0.131,0.141,0.000,0.000,0.000,0.402,0.023,0.846,0.614,0.258,0.790,0.994,0.605,0.000,0.000,0.000,0.210,0.000,0.000,0.171,0.789,0.000,0.388,0.548,0.561,5.101,0.846,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1931,12.873,12.913,0.215,0.215,0.586,0.655,0.126,0.247,0.785,0.554,0.231,0.000,0.200,0.506,0.069,0.247,0.209,0.861,0.609,0.374,0.000,0.000,0.000,0.139,0.000,0.000,0.082,0.098,0.000,0.556,0.000,0.000,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5169,34.460,60.000,0.574,1.000,0.525,0.513,0.302,0.134,0.426,0.000,0.000,0.500,0.384,0.253,0.376,0.531,0.245,0.813,0.848,0.556,0.000,0.000,0.000,0.187,0.000,0.000,0.158,0.488,0.000,0.407,0.000,0.000,0.000,0.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,2238,14.920,14.987,0.249,0.250,0.580,0.676,0.144,0.261,0.751,0.750,0.000,0.000,0.214,0.461,0.076,0.235,0.163,0.826,0.842,0.272,0.000,0.000,0.000,0.174,0.000,0.000,0.071,0.070,0.000,0.563,0.000,0.000,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3826,25.507,55.947,0.425,0.932,0.560,0.601,0.238,0.176,0.575,0.066,0.001,0.000,0.254,0.187,0.211,0.395,0.197,0.808,0.896,0.372,0.000,0.000,0.000,0.192,0.000,0.000,0.100,0.228,0.000,0.517,0.000,0.000,0.000,0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6436,42.907,51.067,0.715,0.851,0.532,0.499,0.380,0.110,0.285,0.149,0.000,0.000,0.444,0.136,0.561,0.652,0.249,0.800,0.896,0.566,0.000,0.000,0.000,0.200,0.000,0.000,0.162,0.593,0.000,0.397,0.000,0.000,0.000,0.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,bicameral-majority,Bicameral simple majority,9000,60.000,1524,10.160,60.000,0.169,1.000,0.623,0.668,0.105,0.291,0.831,0.000,0.000,0.000,0.000,0.597,0.049,0.218,0.208,0.829,0.512,0.382,0.000,0.000,0.000,0.171,0.000,0.000,0.072,0.070,0.000,0.600,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,presidential-veto,Bicameral majority + presidential veto,9000,60.000,952,6.347,60.000,0.106,1.000,0.637,0.693,0.067,0.317,0.894,0.000,0.000,0.000,0.000,0.718,0.027,0.194,0.203,0.827,0.336,0.356,0.000,0.000,0.000,0.173,0.000,0.000,0.060,0.033,0.000,0.633,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,484,2
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",simple-majority,Unicameral simple majority,9000,60.000,1970,13.133,60.000,0.219,1.000,0.580,0.654,0.127,0.244,0.781,0.000,0.000,0.000,0.000,0.509,0.079,0.289,0.218,0.812,0.578,0.409,0.000,0.000,0.000,0.188,0.000,0.000,0.079,0.092,0.000,0.573,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",simple-majority-alternatives-pairwise,Unicameral majority + pairwise alternatives,9000,60.000,4758,31.720,33.367,0.529,0.556,0.630,0.640,0.333,0.482,0.471,0.444,0.000,0.000,0.000,0.034,0.005,0.005,0.200,0.801,0.914,0.383,0.000,0.000,0.000,0.199,0.556,0.325,0.045,0.022,0.000,0.644,0.000,0.000,0.000,0.005,0.000,0.001,0.004,6.000,0.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",supermajority-60,Unicameral 60 percent passage,9000,60.000,511,3.407,60.000,0.057,1.000,0.653,0.731,0.037,0.375,0.943,0.000,0.000,0.000,0.000,0.834,0.011,0.140,0.229,0.793,0.174,0.396,0.000,0.000,0.000,0.207,0.000,0.000,0.048,0.021,0.000,0.680,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass,Default pass unless 2/3 block,9000,60.000,7433,49.553,60.000,0.826,1.000,0.520,0.497,0.429,0.104,0.174,0.000,0.000,0.000,0.484,0.032,0.659,0.666,0.258,0.801,0.996,0.597,0.000,0.000,0.000,0.199,0.000,0.000,0.165,0.731,0.000,0.394,0.000,0.000,0.000,0.659,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-mediation,Default pass + mediated amendments,9000,60.000,7825,52.167,60.000,0.869,1.000,0.506,0.495,0.440,0.131,0.131,0.000,0.000,0.000,0.506,0.020,0.493,0.521,0.261,0.814,0.997,0.622,0.000,0.000,0.000,0.186,0.832,0.162,0.129,0.933,0.150,0.408,0.000,0.000,0.000,0.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-harm-threshold,Default pass + harm-weighted threshold,9000,60.000,6791,45.273,60.000,0.755,1.000,0.521,0.507,0.394,0.111,0.245,0.000,0.000,0.000,0.483,0.079,0.579,0.642,0.245,0.802,0.992,0.545,0.000,0.000,0.000,0.198,0.000,0.000,0.140,0.264,0.000,0.411,0.000,0.000,0.000,0.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-compensation,Default pass + compensation amendments,9000,60.000,7475,49.833,60.000,0.831,1.000,0.521,0.490,0.432,0.104,0.169,0.000,0.000,0.000,0.482,0.029,0.666,0.669,0.259,0.801,0.993,0.615,0.000,0.000,0.000,0.199,0.000,0.000,0.121,0.919,0.141,0.413,0.000,0.000,0.000,0.666,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,6805,45.367,53.847,0.756,0.897,0.523,0.508,0.395,0.110,0.244,0.103,0.000,0.000,0.465,0.032,0.578,0.639,0.245,0.804,0.994,0.548,0.000,0.000,0.000,0.196,0.000,0.000,0.119,0.929,0.151,0.429,0.000,0.000,0.000,0.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-alternatives-benefit,Default pass + public-benefit alternatives,9000,60.000,8438,56.253,57.253,0.938,0.954,0.569,0.550,0.533,0.436,0.062,0.046,0.000,0.000,0.251,0.000,0.009,0.006,0.237,0.845,1.000,0.515,0.000,0.000,0.000,0.155,0.947,0.589,0.077,0.201,0.000,0.508,0.000,0.000,0.000,0.009,0.000,0.003,0.005,6.000,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-alternatives-support,Default pass + public-support alternatives,9000,60.000,7599,50.660,57.100,0.844,0.952,0.559,0.487,0.472,0.197,0.156,0.048,0.000,0.000,0.373,0.052,0.476,0.167,0.243,0.790,0.970,0.622,0.000,0.000,0.000,0.210,0.916,0.891,0.080,0.322,0.000,0.527,0.000,0.000,0.000,0.476,0.000,0.423,0.142,6.000,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-alternatives-median,Default pass + median-seeking alternatives,9000,60.000,8449,56.327,57.253,0.939,0.954,0.568,0.549,0.533,0.437,0.061,0.046,0.000,0.000,0.251,0.000,0.005,0.002,0.237,0.845,1.000,0.514,0.000,0.000,0.000,0.155,0.954,0.592,0.077,0.195,0.000,0.507,0.000,0.000,0.000,0.005,0.000,0.000,0.002,6.000,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,9000,60.000,4986,33.240,33.247,0.554,0.554,0.625,0.638,0.346,0.478,0.446,0.446,0.000,0.000,0.043,0.002,0.005,0.005,0.196,0.803,0.967,0.375,0.000,0.000,0.000,0.197,0.554,0.324,0.045,0.022,0.000,0.637,0.000,0.000,0.000,0.005,0.000,0.001,0.003,6.000,0.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-obstruction-substitute,Default pass + obstruction-with-substitute,9000,60.000,4982,33.213,33.220,0.554,0.554,0.622,0.640,0.344,0.478,0.446,0.446,0.000,0.000,0.049,0.002,0.005,0.004,0.196,0.802,0.966,0.373,0.000,0.000,0.000,0.198,0.553,0.325,0.045,0.022,0.000,0.636,0.000,0.000,0.000,0.005,0.000,0.000,0.002,5.000,0.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-law-registry,Default pass + law registry,9000,60.000,7672,51.147,60.000,0.852,1.000,0.539,0.492,0.459,0.128,0.148,0.000,0.000,0.000,0.424,0.026,0.834,0.619,0.260,0.794,0.993,0.605,0.000,0.000,0.000,0.206,0.000,0.000,0.168,0.775,0.000,0.394,0.562,0.534,5.061,0.834,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1828,12.187,12.273,0.203,0.205,0.560,0.657,0.114,0.237,0.797,0.534,0.261,0.000,0.260,0.551,0.066,0.249,0.217,0.844,0.559,0.397,0.000,0.000,0.000,0.156,0.000,0.000,0.083,0.084,0.000,0.551,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5129,34.193,60.000,0.570,1.000,0.510,0.517,0.290,0.130,0.430,0.000,0.000,0.500,0.415,0.278,0.376,0.538,0.246,0.810,0.848,0.560,0.000,0.000,0.000,0.190,0.000,0.000,0.155,0.459,0.000,0.407,0.000,0.000,0.000,0.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1848,12.320,12.360,0.205,0.206,0.564,0.705,0.116,0.268,0.795,0.794,0.000,0.000,0.239,0.516,0.059,0.220,0.155,0.802,0.781,0.255,0.000,0.000,0.000,0.198,0.000,0.000,0.062,0.056,0.000,0.588,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3829,25.527,55.953,0.425,0.933,0.544,0.609,0.231,0.167,0.575,0.067,0.001,0.000,0.303,0.186,0.213,0.404,0.195,0.803,0.924,0.366,0.000,0.000,0.000,0.197,0.000,0.000,0.097,0.198,0.000,0.522,0.000,0.000,0.000,0.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6384,42.560,51.167,0.709,0.853,0.522,0.507,0.370,0.108,0.291,0.147,0.000,0.000,0.475,0.123,0.552,0.648,0.249,0.803,0.895,0.556,0.000,0.000,0.000,0.197,0.000,0.000,0.156,0.581,0.000,0.406,0.000,0.000,0.000,0.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",bicameral-majority,Bicameral simple majority,9000,60.000,1191,7.940,60.000,0.132,1.000,0.607,0.689,0.080,0.297,0.868,0.000,0.000,0.000,0.000,0.665,0.036,0.207,0.214,0.805,0.389,0.384,0.000,0.000,0.000,0.195,0.000,0.000,0.063,0.041,0.000,0.618,0.000,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",presidential-veto,Bicameral majority + presidential veto,9000,60.000,780,5.200,60.000,0.087,1.000,0.614,0.702,0.053,0.305,0.913,0.000,0.000,0.000,0.000,0.771,0.024,0.206,0.212,0.801,0.279,0.374,0.000,0.000,0.000,0.199,0.000,0.000,0.060,0.033,0.000,0.633,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,418,2
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",simple-majority,Unicameral simple majority,9000,60.000,2747,18.313,60.000,0.305,1.000,0.615,0.624,0.188,0.226,0.695,0.000,0.000,0.000,0.000,0.387,0.126,0.336,0.191,0.838,0.800,0.349,0.000,0.000,0.000,0.162,0.000,0.000,0.087,0.134,0.000,0.555,0.000,0.000,0.000,0.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",simple-majority-alternatives-pairwise,Unicameral majority + pairwise alternatives,9000,60.000,5007,33.380,33.593,0.556,0.560,0.712,0.629,0.396,0.520,0.444,0.440,0.000,0.000,0.000,0.001,0.006,0.006,0.181,0.879,0.956,0.345,0.000,0.000,0.000,0.121,0.560,0.339,0.045,0.022,0.000,0.659,0.000,0.000,0.000,0.006,0.000,0.001,0.004,6.000,0.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",supermajority-60,Unicameral 60 percent passage,9000,60.000,1170,7.800,60.000,0.130,1.000,0.684,0.696,0.089,0.351,0.870,0.000,0.000,0.000,0.000,0.659,0.030,0.168,0.166,0.848,0.471,0.288,0.000,0.000,0.000,0.152,0.000,0.000,0.052,0.037,0.000,0.654,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass,Default pass unless 2/3 block,9000,60.000,7654,51.027,60.000,0.850,1.000,0.545,0.491,0.464,0.108,0.150,0.000,0.000,0.000,0.420,0.017,0.673,0.660,0.234,0.810,0.997,0.519,0.000,0.000,0.000,0.190,0.000,0.000,0.162,0.772,0.000,0.398,0.000,0.000,0.000,0.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-mediation,Default pass + mediated amendments,9000,60.000,8230,54.867,60.000,0.914,1.000,0.534,0.487,0.488,0.136,0.086,0.000,0.000,0.000,0.413,0.008,0.513,0.513,0.236,0.823,0.995,0.539,0.000,0.000,0.000,0.177,0.827,0.161,0.132,0.971,0.137,0.408,0.000,0.000,0.000,0.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-harm-threshold,Default pass + harm-weighted threshold,9000,60.000,7127,47.513,60.000,0.792,1.000,0.548,0.498,0.434,0.114,0.208,0.000,0.000,0.000,0.415,0.061,0.606,0.638,0.226,0.813,1.000,0.490,0.000,0.000,0.000,0.187,0.000,0.000,0.142,0.283,0.000,0.411,0.000,0.000,0.000,0.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-compensation,Default pass + compensation amendments,9000,60.000,7667,51.113,60.000,0.852,1.000,0.545,0.485,0.464,0.108,0.148,0.000,0.000,0.000,0.425,0.015,0.675,0.659,0.235,0.809,0.997,0.536,0.000,0.000,0.000,0.191,0.000,0.000,0.123,0.966,0.130,0.415,0.000,0.000,0.000,0.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,7098,47.320,54.560,0.789,0.909,0.548,0.500,0.432,0.113,0.211,0.091,0.000,0.000,0.413,0.016,0.608,0.644,0.225,0.815,1.000,0.487,0.000,0.000,0.000,0.185,0.000,0.000,0.121,0.966,0.139,0.429,0.000,0.000,0.000,0.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-alternatives-benefit,Default pass + public-benefit alternatives,9000,60.000,8586,57.240,57.333,0.954,0.956,0.645,0.543,0.615,0.471,0.046,0.044,0.000,0.000,0.121,0.000,0.008,0.006,0.215,0.872,1.000,0.458,0.000,0.000,0.000,0.128,0.952,0.599,0.077,0.182,0.000,0.524,0.000,0.000,0.000,0.008,0.000,0.002,0.006,6.000,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-alternatives-support,Default pass + public-support alternatives,9000,60.000,7904,52.693,57.193,0.878,0.953,0.598,0.480,0.525,0.199,0.122,0.047,0.000,0.000,0.310,0.024,0.465,0.159,0.222,0.815,0.984,0.561,0.000,0.000,0.000,0.185,0.920,0.885,0.080,0.338,0.000,0.534,0.000,0.000,0.000,0.465,0.000,0.408,0.140,6.000,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-alternatives-median,Default pass + median-seeking alternatives,9000,60.000,8582,57.213,57.333,0.954,0.956,0.645,0.543,0.615,0.473,0.046,0.044,0.000,0.000,0.120,0.000,0.005,0.003,0.215,0.872,1.000,0.458,0.000,0.000,0.000,0.128,0.956,0.601,0.077,0.182,0.000,0.525,0.000,0.000,0.000,0.005,0.000,0.000,0.003,6.000,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,9000,60.000,5023,33.487,33.493,0.558,0.558,0.712,0.629,0.397,0.520,0.442,0.442,0.000,0.000,0.003,0.000,0.006,0.006,0.181,0.880,0.961,0.345,0.000,0.000,0.000,0.120,0.558,0.338,0.045,0.021,0.000,0.658,0.000,0.000,0.000,0.006,0.000,0.001,0.003,6.000,0.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-obstruction-substitute,Default pass + obstruction-with-substitute,9000,60.000,5019,33.460,33.467,0.558,0.558,0.712,0.631,0.397,0.521,0.442,0.442,0.000,0.000,0.003,0.000,0.005,0.005,0.181,0.880,0.959,0.343,0.000,0.000,0.000,0.120,0.558,0.339,0.045,0.019,0.000,0.658,0.000,0.000,0.000,0.005,0.000,0.000,0.003,5.000,0.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-law-registry,Default pass + law registry,9000,60.000,7903,52.687,60.000,0.878,1.000,0.559,0.485,0.491,0.133,0.122,0.000,0.000,0.000,0.381,0.011,0.846,0.601,0.236,0.801,0.997,0.533,0.000,0.000,0.000,0.199,0.000,0.000,0.165,0.816,0.000,0.396,0.532,0.579,5.083,0.846,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,2161,14.407,14.473,0.240,0.241,0.612,0.646,0.147,0.245,0.760,0.544,0.215,0.000,0.156,0.476,0.079,0.250,0.188,0.882,0.680,0.329,0.000,0.000,0.000,0.118,0.000,0.000,0.082,0.111,0.000,0.557,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5400,36.000,60.000,0.600,1.000,0.546,0.514,0.327,0.137,0.400,0.000,0.000,0.500,0.331,0.216,0.387,0.526,0.224,0.821,0.904,0.491,0.000,0.000,0.000,0.179,0.000,0.000,0.146,0.443,0.000,0.422,0.000,0.000,0.000,0.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,2582,17.213,17.287,0.287,0.288,0.605,0.652,0.174,0.250,0.713,0.712,0.000,0.000,0.169,0.424,0.097,0.269,0.163,0.837,0.903,0.274,0.000,0.000,0.000,0.163,0.000,0.000,0.077,0.094,0.000,0.556,0.000,0.000,0.000,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,4145,27.633,56.600,0.461,0.943,0.580,0.593,0.267,0.170,0.539,0.057,0.000,0.000,0.221,0.161,0.236,0.412,0.185,0.828,0.925,0.336,0.000,0.000,0.000,0.172,0.000,0.000,0.101,0.252,0.000,0.519,0.000,0.000,0.000,0.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6667,44.447,51.773,0.741,0.863,0.548,0.500,0.406,0.111,0.259,0.137,0.000,0.000,0.414,0.106,0.571,0.641,0.228,0.813,0.917,0.493,0.000,0.000,0.000,0.187,0.000,0.000,0.158,0.636,0.000,0.407,0.000,0.000,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
