calendarPriorityThreshold,specialRuleThreshold,suspensionThreshold,seedCount,runsPerSeed,simulatedBills,committeeAdvanceRate,floorConsiderationRate,advanceToFloorRate,enactmentRate,specialRuleOnlyRouteShare,suspensionOnlyRouteShare,mixedSpecialRuleAndSuspensionRouteShare,otherFloorRouteShare,restrictiveSpecialRuleShare,closedRuleRate,openRuleRate,calendarCapacityDenialRate,floorConsiderationRateError,specialRuleOnlyRouteShareError,suspensionOnlyRouteShareError,mixedSpecialRuleAndSuspensionRouteShareError,otherFloorRouteShareError,floorConsiderationRateStandardizedError,specialRuleOnlyRouteShareStandardizedError,suspensionOnlyRouteShareStandardizedError,mixedSpecialRuleAndSuspensionRouteShareStandardizedError,otherFloorRouteShareStandardizedError,selectionLoss,maximumAbsoluteStandardizedError,selected
0.620000000000,0.400000000000,0.500000000000,20,12,14400,0.105416666667,0.088055555556,0.835309617918,0.034305555556,0.000000000000,0.377760252366,0.622239747634,0.000000000000,1.000000000000,0.058333333333,0.047083333333,0.017361111111,0.008145055316,-0.103333333333,-0.454239747634,0.596906414301,-0.039333333333,0.543003687704,-2.583333333325,-9.084794952681,29.845320715053,-1.311111111100,981.964144378239,29.845320715053,0
0.620000000000,0.400000000000,0.525000000000,20,12,14400,0.107638888889,0.090486111111,0.840645161290,0.033194444444,0.000000000000,0.369915579432,0.630084420568,0.000000000000,1.000000000000,0.059305555556,0.048333333333,0.017152777778,0.010575610871,-0.103333333333,-0.462084420568,0.604751087235,-0.039333333333,0.705040724741,-2.583333333325,-9.241688411358,30.237554361746,-1.311111111100,1008.608204352438,30.237554361746,0
0.620000000000,0.400000000000,0.550000000000,20,12,14400,0.105277777778,0.088194444444,0.837730870712,0.034722222222,0.000000000000,0.378740157480,0.621259842520,0.000000000000,1.000000000000,0.058472222222,0.046805555556,0.017083333333,0.008283944204,-0.103333333333,-0.453259842520,0.595926509187,-0.039333333333,0.552262946963,-2.583333333325,-9.065196850394,29.796325459334,-1.311111111100,978.696422634265,29.796325459334,0
0.620000000000,0.400000000000,0.575000000000,20,12,14400,0.107638888889,0.090208333333,0.838064516129,0.034791666667,0.000000000000,0.375673595073,0.624326404927,0.000000000000,1.000000000000,0.059583333333,0.048055555556,0.017430555556,0.010297833093,-0.103333333333,-0.456326404927,0.598993071594,-0.039333333333,0.686522206222,-2.583333333325,-9.126528098537,29.949653579693,-1.311111111100,989.139200873387,29.949653579693,0
0.620000000000,0.400000000000,0.600000000000,20,12,14400,0.108055555556,0.090486111111,0.837403598972,0.035555555556,0.000000000000,0.383729854183,0.616270145817,0.000000000000,1.000000000000,0.059930555556,0.048125000000,0.017569444444,0.010575610871,-0.103333333333,-0.448270145817,0.590936812484,-0.039333333333,0.705040724741,-2.583333333325,-8.965402916347,29.546840624217,-1.311111111100,962.283946205601,29.546840624217,0
0.620000000000,0.400000000000,0.625000000000,20,12,14400,0.106944444444,0.090000000000,0.841558441558,0.034305555556,0.000771604938,0.368055555556,0.631172839506,0.000000000000,1.000000000000,0.059027777778,0.047916666667,0.016944444444,0.010089499760,-0.102561728395,-0.463944444444,0.605839506173,-0.039333333333,0.672633317333,-2.564043209868,-9.278888888889,30.291975308659,-1.311111111100,1012.447312620036,30.291975308659,0
0.620000000000,0.400000000000,0.650000000000,20,12,14400,0.105138888889,0.088541666667,0.842140026420,0.035486111111,0.007058823529,0.363921568627,0.629019607843,0.000000000000,1.000000000000,0.057430555556,0.047708333333,0.016597222222,0.008631166427,-0.096274509804,-0.468078431373,0.603686274510,-0.039333333333,0.575411095111,-2.406862745090,-9.361568627451,30.184313725507,-1.311111111100,1006.574860794023,30.184313725507,0
0.620000000000,0.400000000000,0.675000000000,20,12,14400,0.106388888889,0.088472222222,0.831592689295,0.033333333333,0.018838304553,0.383045525903,0.598116169545,0.000000000000,1.000000000000,0.058888888889,0.047500000000,0.017916666667,0.008561721982,-0.084495028780,-0.448954474097,0.572782836212,-0.039333333333,0.570781465481,-2.112375719510,-8.979089481947,28.639141810587,-1.311111111100,907.331426579084,28.639141810587,0
0.620000000000,0.400000000000,0.700000000000,20,12,14400,0.106041666667,0.087777777778,0.827766863130,0.034444444444,0.063291139241,0.371044303797,0.565664556962,0.000000000000,1.000000000000,0.058472222222,0.047569444444,0.018263888889,0.007867277538,-0.040042194092,-0.460955696203,0.540331223629,-0.039333333333,0.524485169185,-1.001054852312,-9.219113924051,27.016561181451,-1.311111111100,817.882847471406,27.016561181451,0
0.620000000000,0.400000000000,0.725000000000,20,12,14400,0.107222222222,0.089166666667,0.831606217617,0.033333333333,0.154205607477,0.356697819315,0.480529595016,0.008566978193,1.000000000000,0.060694444444,0.046527777778,0.018055555556,0.009256166427,0.050872274144,-0.475302180685,0.455196261683,-0.030766355140,0.617077761778,1.271806853591,-9.506043613707,22.759813084129,-1.025545171328,611.423977345538,22.759813084129,0
0.620000000000,0.400000000000,0.750000000000,20,12,14400,0.107986111111,0.090416666667,0.837299035370,0.033750000000,0.258832565284,0.318740399386,0.378648233487,0.043778801843,1.000000000000,0.060416666667,0.047569444444,0.017569444444,0.010506166427,0.155499231951,-0.513259600614,0.353314900154,0.004445468510,0.700411095111,3.887480798779,-10.265192012289,17.665745007697,0.148182283677,433.077754378364,17.665745007697,0
0.620000000000,0.425000000000,0.350000000000,20,12,14400,0.108611111111,0.090763888889,0.835677749361,0.035277777778,0.000000000000,0.555470543229,0.444529456771,0.000000000000,1.000000000000,0.059791666667,0.048819444444,0.017847222222,0.010853388649,-0.103333333333,-0.276529456771,0.419196123438,-0.039333333333,0.723559243259,-2.583333333325,-5.530589135425,20.959806171912,-1.311111111100,478.817052384204,20.959806171912,0
0.620000000000,0.425000000000,0.375000000000,20,12,14400,0.106111111111,0.088333333333,0.832460732984,0.033055555556,0.000000000000,0.552672955975,0.447327044025,0.000000000000,1.000000000000,0.059236111111,0.046875000000,0.017777777778,0.008422833093,-0.103333333333,-0.279327044025,0.421993710692,-0.039333333333,0.561522206222,-2.583333333325,-5.586540880503,21.099685534608,-1.311111111100,485.114099313673,21.099685534608,0
0.620000000000,0.425000000000,0.400000000000,20,12,14400,0.109027777778,0.090902777778,0.833757961783,0.034305555556,0.000000000000,0.556913674561,0.443086325439,0.000000000000,1.000000000000,0.060069444444,0.048958333333,0.018125000000,0.010992277538,-0.103333333333,-0.275086325439,0.417752992106,-0.039333333333,0.732818502519,-2.583333333325,-5.501726508785,20.887649605313,-1.311111111100,475.492547026172,20.887649605313,0
0.620000000000,0.425000000000,0.425000000000,20,12,14400,0.106736111111,0.089513888889,0.838646714379,0.033611111111,0.000000000000,0.533747090768,0.466252909232,0.000000000000,1.000000000000,0.059097222222,0.047638888889,0.017222222222,0.009603388649,-0.103333333333,-0.298252909232,0.440919575899,-0.039333333333,0.640225909926,-2.583333333325,-5.965058184639,22.045978794948,-1.311111111100,530.409612845894,22.045978794948,0
0.620000000000,0.425000000000,0.450000000000,20,12,14400,0.106805555556,0.089444444444,0.837451235371,0.034027777778,0.000000000000,0.541925465839,0.458074534161,0.000000000000,1.000000000000,0.058888888889,0.047916666667,0.017361111111,0.009533944204,-0.103333333333,-0.290074534161,0.432741200828,-0.039333333333,0.635596280296,-2.583333333325,-5.801490683230,21.637060041425,-1.311111111100,510.616267472056,21.637060041425,0
0.620000000000,0.425000000000,0.475000000000,20,12,14400,0.105138888889,0.088263888889,0.839498018494,0.033541666667,0.000000000000,0.562549173879,0.437450826121,0.000000000000,1.000000000000,0.058194444444,0.046944444444,0.016875000000,0.008353388649,-0.103333333333,-0.269450826121,0.412117492788,-0.039333333333,0.556892576593,-2.583333333325,-5.389016522423,20.605874639408,-1.311111111100,462.346321532537,20.605874639408,0
0.620000000000,0.425000000000,0.500000000000,20,12,14400,0.107361111111,0.089652777778,0.835058214748,0.035069444444,0.000000000000,0.546088303641,0.453911696359,0.000000000000,1.000000000000,0.059166666667,0.048194444444,0.017708333333,0.009742277538,-0.103333333333,-0.285911696359,0.428578363026,-0.039333333333,0.649485169185,-2.583333333325,-5.718233927188,21.428918151321,-1.311111111100,500.711186823752,21.428918151321,0
0.620000000000,0.425000000000,0.525000000000,20,12,14400,0.107986111111,0.090000000000,0.833440514469,0.033125000000,0.000000000000,0.558641975309,0.441358024691,0.000000000000,1.000000000000,0.060069444444,0.047916666667,0.017986111111,0.010089499760,-0.103333333333,-0.273358024691,0.416024691358,-0.039333333333,0.672633317333,-2.583333333325,-5.467160493827,20.801234567918,-1.311111111100,471.426262451115,20.801234567918,0
0.620000000000,0.425000000000,0.550000000000,20,12,14400,0.108541666667,0.090555555556,0.834293026232,0.036041666667,0.000000000000,0.553680981595,0.446319018405,0.000000000000,1.000000000000,0.060069444444,0.048472222222,0.017986111111,0.010645055316,-0.103333333333,-0.278319018405,0.420985685072,-0.039333333333,0.709670354370,-2.583333333325,-5.566380368098,21.049284253595,-1.311111111100,482.953213459594,21.049284253595,0
0.620000000000,0.425000000000,0.575000000000,20,12,14400,0.105902777778,0.087986111111,0.830819672131,0.032708333333,0.000000000000,0.539068666140,0.460931333860,0.000000000000,1.000000000000,0.058958333333,0.046944444444,0.017916666667,0.008075610871,-0.103333333333,-0.292931333860,0.435598000527,-0.039333333333,0.538374058074,-2.583333333325,-5.858626677190,21.779900026326,-1.311111111100,517.370021782547,21.779900026326,0
0.620000000000,0.425000000000,0.600000000000,20,12,14400,0.109166666667,0.090902777778,0.832697201018,0.034166666667,0.000000000000,0.550802139037,0.449197860963,0.000000000000,1.000000000000,0.059930555556,0.049236111111,0.018263888889,0.010992277538,-0.103333333333,-0.281197860963,0.423864527630,-0.039333333333,0.732818502519,-2.583333333325,-5.623957219251,21.193226381478,-1.311111111100,489.711385674911,21.193226381478,0
