caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,vetoes,overriddenVetoes
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5223,34.820,60.000,0.580,1.000,0.525,0.516,0.305,0.137,0.420,0.000,0.000,0.500,0.379,0.246,0.372,0.519,0.242,0.812,0.859,0.551,0.000,0.000,0.000,0.188,0.000,0.000,0.154,0.466,0.000,0.410,0.000,0.000,0.000,0.372,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,2307,15.380,15.460,0.256,0.258,0.579,0.677,0.148,0.260,0.744,0.742,0.000,0.000,0.215,0.454,0.081,0.244,0.161,0.826,0.848,0.271,0.000,0.000,0.000,0.174,0.000,0.000,0.070,0.080,0.000,0.564,0.000,0.000,0.000,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3924,26.160,56.173,0.436,0.936,0.561,0.605,0.245,0.180,0.564,0.063,0.001,0.000,0.252,0.178,0.212,0.383,0.192,0.809,0.906,0.360,0.000,0.000,0.000,0.191,0.000,0.000,0.100,0.239,0.000,0.518,0.000,0.000,0.000,0.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,bicameral-majority,Bicameral simple majority,9000,60.000,1540,10.267,60.000,0.171,1.000,0.622,0.670,0.106,0.288,0.829,0.000,0.000,0.000,0.000,0.591,0.052,0.226,0.196,0.825,0.497,0.360,0.000,0.000,0.000,0.175,0.000,0.000,0.070,0.068,0.000,0.602,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,presidential-veto,Bicameral majority + presidential veto,9000,60.000,1011,6.740,60.000,0.112,1.000,0.633,0.690,0.071,0.307,0.888,0.000,0.000,0.000,0.000,0.712,0.032,0.210,0.196,0.824,0.327,0.352,0.000,0.000,0.000,0.176,0.000,0.000,0.062,0.039,0.000,0.627,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,567,5
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",simple-majority,Unicameral simple majority,9000,60.000,1949,12.993,60.000,0.217,1.000,0.582,0.657,0.126,0.239,0.783,0.000,0.000,0.000,0.000,0.505,0.082,0.302,0.221,0.808,0.597,0.403,0.000,0.000,0.000,0.192,0.000,0.000,0.077,0.087,0.000,0.576,0.000,0.000,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",simple-majority-lobby-firewall,Unicameral majority + lobby firewall,9000,60.000,2074,13.827,60.000,0.230,1.000,0.589,0.665,0.136,0.236,0.770,0.000,0.000,0.000,0.000,0.464,0.091,0.320,0.194,0.820,0.705,0.343,0.000,0.000,0.000,0.180,0.000,0.000,0.073,0.084,0.000,0.586,0.000,0.000,0.000,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",supermajority-60,Unicameral 60 percent passage,9000,60.000,504,3.360,60.000,0.056,1.000,0.653,0.746,0.037,0.375,0.944,0.000,0.000,0.000,0.000,0.836,0.011,0.146,0.217,0.786,0.181,0.360,0.000,0.000,0.000,0.214,0.000,0.000,0.044,0.015,0.000,0.691,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass,Default pass unless 2/3 block,9000,60.000,7484,49.893,60.000,0.832,1.000,0.520,0.498,0.433,0.104,0.168,0.000,0.000,0.000,0.485,0.028,0.668,0.668,0.257,0.800,0.999,0.590,0.000,0.000,0.000,0.200,0.000,0.000,0.166,0.747,0.000,0.391,0.000,0.000,0.000,0.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-mediation,Default pass + mediated amendments,9000,60.000,7860,52.400,60.000,0.873,1.000,0.506,0.497,0.442,0.132,0.127,0.000,0.000,0.000,0.501,0.017,0.496,0.521,0.258,0.813,0.994,0.607,0.000,0.000,0.000,0.187,0.832,0.163,0.130,0.924,0.145,0.405,0.000,0.000,0.000,0.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-budgeted-lobbying,Default pass + budgeted lobbying,9000,60.000,7488,49.920,60.000,0.832,1.000,0.520,0.498,0.432,0.103,0.168,0.000,0.000,0.000,0.481,0.030,0.668,0.668,0.257,0.801,0.991,0.591,0.103,0.609,2.083,0.199,0.000,0.000,0.166,0.748,0.000,0.390,0.000,0.000,0.000,0.668,0.000,0.000,0.000,0.000,0.000,4.030,0.209,0.198,0.195,0.205,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-budgeted-lobbying-transparency,Default pass + budgeted lobbying + transparency,9000,60.000,7449,49.660,60.000,0.828,1.000,0.520,0.498,0.430,0.105,0.172,0.000,0.000,0.000,0.488,0.028,0.665,0.669,0.198,0.795,0.999,0.574,0.103,0.609,1.594,0.205,0.000,0.000,0.164,0.733,0.000,0.385,0.000,0.000,0.000,0.665,0.000,0.000,0.000,0.000,0.000,4.014,0.209,0.198,0.195,0.205,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-budgeted-lobbying-bundle,Default pass + budgeted lobbying + anti-capture bundle,9000,60.000,6748,44.987,57.593,0.750,0.960,0.524,0.516,0.393,0.108,0.250,0.040,0.000,0.000,0.474,0.040,0.600,0.667,0.178,0.810,0.962,0.439,0.103,0.609,1.298,0.190,0.000,0.000,0.151,0.581,0.000,0.408,0.000,0.000,0.000,0.600,0.000,0.000,0.000,0.000,0.000,3.767,0.209,0.198,0.195,0.205,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-democracy-vouchers,Default pass + democracy vouchers,9000,60.000,7333,48.887,60.000,0.815,1.000,0.521,0.504,0.425,0.106,0.185,0.000,0.000,0.000,0.484,0.025,0.657,0.672,0.236,0.830,0.997,0.534,0.112,0.609,1.722,0.170,0.000,0.000,0.162,0.707,0.000,0.395,0.000,0.000,0.000,0.657,0.000,0.000,0.000,0.000,0.000,3.680,0.209,0.198,0.195,0.205,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-public-advocate,Default pass + equal-access public advocate,9000,60.000,7395,49.300,60.000,0.822,1.000,0.529,0.516,0.434,0.107,0.178,0.000,0.000,0.000,0.463,0.025,0.664,0.673,0.231,0.801,0.997,0.564,0.112,0.609,1.700,0.199,0.000,0.000,0.162,0.726,0.000,0.415,0.000,0.000,0.000,0.664,0.000,0.000,0.000,0.000,0.000,3.800,0.209,0.198,0.195,0.205,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-blind-lobby-review,Default pass + blind sponsor/lobby review,9000,60.000,7517,50.113,60.000,0.835,1.000,0.519,0.496,0.434,0.103,0.165,0.000,0.000,0.000,0.484,0.026,0.672,0.669,0.258,0.800,0.994,0.597,0.112,0.609,1.934,0.200,0.000,0.000,0.166,0.756,0.000,0.390,0.000,0.000,0.000,0.672,0.000,0.000,0.000,0.000,0.000,3.713,0.209,0.198,0.195,0.205,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-defensive-lobby-cap,Default pass + defensive lobbying cap,9000,60.000,7502,50.013,60.000,0.834,1.000,0.520,0.497,0.433,0.104,0.166,0.000,0.000,0.000,0.481,0.027,0.667,0.666,0.258,0.800,0.993,0.596,0.069,0.361,3.117,0.200,0.000,0.000,0.166,0.743,0.000,0.391,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,6.007,0.208,0.196,0.196,0.208,0.192,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-lobby-channel-bundle,Default pass + channel anti-capture bundle,9000,60.000,7450,49.667,60.000,0.828,1.000,0.527,0.516,0.436,0.106,0.172,0.000,0.000,0.000,0.466,0.022,0.667,0.670,0.223,0.817,0.997,0.533,0.092,0.522,1.998,0.183,0.000,0.000,0.163,0.729,0.000,0.410,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,4.625,0.208,0.197,0.196,0.207,0.192,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-anti-capture-bundle,Default pass + anti-capture bundle,9000,60.000,6784,45.227,57.667,0.754,0.961,0.522,0.516,0.393,0.108,0.246,0.039,0.000,0.000,0.487,0.036,0.605,0.668,0.178,0.810,0.965,0.437,0.000,0.000,0.000,0.190,0.000,0.000,0.152,0.596,0.000,0.405,0.000,0.000,0.000,0.605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-compensation,Default pass + compensation amendments,9000,60.000,7497,49.980,60.000,0.833,1.000,0.521,0.492,0.434,0.104,0.167,0.000,0.000,0.000,0.479,0.026,0.669,0.668,0.256,0.800,0.994,0.604,0.000,0.000,0.000,0.200,0.000,0.000,0.123,0.916,0.136,0.410,0.000,0.000,0.000,0.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,6854,45.693,54.073,0.762,0.901,0.522,0.511,0.398,0.109,0.238,0.099,0.000,0.000,0.474,0.033,0.591,0.646,0.243,0.804,0.996,0.533,0.000,0.000,0.000,0.196,0.000,0.000,0.122,0.898,0.146,0.424,0.000,0.000,0.000,0.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-alternatives-benefit,Default pass + public-benefit alternatives,9000,60.000,8429,56.193,57.187,0.937,0.953,0.568,0.552,0.532,0.436,0.063,0.047,0.000,0.000,0.252,0.000,0.009,0.006,0.234,0.846,1.000,0.498,0.000,0.000,0.000,0.154,0.946,0.590,0.077,0.187,0.000,0.506,0.000,0.000,0.000,0.009,0.000,0.003,0.005,6.000,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-alternatives-median,Default pass + median-seeking alternatives,9000,60.000,8438,56.253,57.187,0.938,0.953,0.568,0.552,0.533,0.438,0.062,0.047,0.000,0.000,0.260,0.000,0.005,0.002,0.234,0.845,1.000,0.497,0.000,0.000,0.000,0.155,0.953,0.594,0.077,0.184,0.000,0.506,0.000,0.000,0.000,0.005,0.000,0.000,0.002,6.000,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,9000,60.000,4940,32.933,32.940,0.549,0.549,0.625,0.642,0.343,0.480,0.451,0.451,0.000,0.000,0.044,0.002,0.005,0.004,0.197,0.803,0.958,0.371,0.000,0.000,0.000,0.197,0.549,0.324,0.045,0.019,0.000,0.638,0.000,0.000,0.000,0.005,0.000,0.001,0.002,6.000,0.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-law-registry,Default pass + law registry,9000,60.000,7679,51.193,60.000,0.853,1.000,0.538,0.493,0.459,0.129,0.147,0.000,0.000,0.000,0.419,0.024,0.839,0.619,0.258,0.792,0.993,0.597,0.000,0.000,0.000,0.208,0.000,0.000,0.169,0.788,0.000,0.391,0.571,0.520,5.120,0.839,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1745,11.633,11.667,0.194,0.194,0.561,0.660,0.109,0.234,0.806,0.542,0.264,0.000,0.263,0.561,0.065,0.259,0.216,0.840,0.531,0.387,0.000,0.000,0.000,0.160,0.000,0.000,0.079,0.076,0.000,0.557,0.000,0.000,0.000,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5093,33.953,60.000,0.566,1.000,0.507,0.517,0.287,0.128,0.434,0.000,0.000,0.500,0.430,0.289,0.367,0.530,0.247,0.809,0.825,0.553,0.000,0.000,0.000,0.191,0.000,0.000,0.155,0.465,0.000,0.404,0.000,0.000,0.000,0.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1817,12.113,12.187,0.202,0.203,0.563,0.709,0.114,0.267,0.798,0.797,0.000,0.000,0.244,0.526,0.059,0.221,0.155,0.804,0.784,0.248,0.000,0.000,0.000,0.196,0.000,0.000,0.060,0.048,0.000,0.587,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3866,25.773,56.080,0.430,0.935,0.542,0.609,0.233,0.166,0.570,0.065,0.000,0.000,0.310,0.189,0.215,0.399,0.196,0.803,0.928,0.362,0.000,0.000,0.000,0.197,0.000,0.000,0.097,0.223,0.000,0.520,0.000,0.000,0.000,0.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",bicameral-majority,Bicameral simple majority,9000,60.000,1218,8.120,60.000,0.135,1.000,0.605,0.688,0.082,0.285,0.865,0.000,0.000,0.000,0.000,0.658,0.039,0.222,0.217,0.808,0.399,0.388,0.000,0.000,0.000,0.192,0.000,0.000,0.066,0.046,0.000,0.613,0.000,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",presidential-veto,Bicameral majority + presidential veto,9000,60.000,772,5.147,60.000,0.086,1.000,0.614,0.706,0.053,0.300,0.914,0.000,0.000,0.000,0.000,0.773,0.023,0.211,0.219,0.798,0.272,0.382,0.000,0.000,0.000,0.202,0.000,0.000,0.058,0.026,0.000,0.634,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,379,1
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",simple-majority,Unicameral simple majority,9000,60.000,2817,18.780,60.000,0.313,1.000,0.615,0.624,0.192,0.224,0.687,0.000,0.000,0.000,0.000,0.369,0.130,0.335,0.190,0.839,0.807,0.345,0.000,0.000,0.000,0.161,0.000,0.000,0.089,0.157,0.000,0.553,0.000,0.000,0.000,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",simple-majority-lobby-firewall,Unicameral majority + lobby firewall,9000,60.000,2907,19.380,60.000,0.323,1.000,0.625,0.625,0.202,0.223,0.677,0.000,0.000,0.000,0.000,0.329,0.142,0.357,0.183,0.848,0.850,0.331,0.000,0.000,0.000,0.152,0.000,0.000,0.086,0.158,0.000,0.562,0.000,0.000,0.000,0.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",supermajority-60,Unicameral 60 percent passage,9000,60.000,1128,7.520,60.000,0.125,1.000,0.682,0.702,0.086,0.352,0.875,0.000,0.000,0.000,0.000,0.672,0.029,0.168,0.159,0.850,0.501,0.274,0.000,0.000,0.000,0.150,0.000,0.000,0.055,0.041,0.000,0.649,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass,Default pass unless 2/3 block,9000,60.000,7658,51.053,60.000,0.851,1.000,0.543,0.490,0.462,0.107,0.149,0.000,0.000,0.000,0.422,0.017,0.684,0.672,0.234,0.804,0.997,0.521,0.000,0.000,0.000,0.196,0.000,0.000,0.163,0.758,0.000,0.396,0.000,0.000,0.000,0.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-mediation,Default pass + mediated amendments,9000,60.000,8248,54.987,60.000,0.916,1.000,0.532,0.485,0.488,0.137,0.084,0.000,0.000,0.000,0.416,0.009,0.516,0.515,0.237,0.819,0.994,0.545,0.000,0.000,0.000,0.181,0.833,0.164,0.132,0.992,0.142,0.406,0.000,0.000,0.000,0.516,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-budgeted-lobbying,Default pass + budgeted lobbying,9000,60.000,7628,50.853,60.000,0.848,1.000,0.543,0.490,0.461,0.107,0.152,0.000,0.000,0.000,0.422,0.014,0.679,0.670,0.235,0.804,0.992,0.525,0.084,0.577,2.375,0.196,0.000,0.000,0.163,0.753,0.000,0.397,0.000,0.000,0.000,0.679,0.000,0.000,0.000,0.000,0.000,4.952,0.212,0.206,0.205,0.190,0.187,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-budgeted-lobbying-transparency,Default pass + budgeted lobbying + transparency,9000,60.000,7633,50.887,60.000,0.848,1.000,0.542,0.490,0.460,0.107,0.152,0.000,0.000,0.000,0.427,0.013,0.682,0.672,0.188,0.801,0.998,0.518,0.084,0.577,1.901,0.199,0.000,0.000,0.162,0.739,0.000,0.392,0.000,0.000,0.000,0.682,0.000,0.000,0.000,0.000,0.000,4.959,0.212,0.206,0.205,0.190,0.187,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-budgeted-lobbying-bundle,Default pass + budgeted lobbying + anti-capture bundle,9000,60.000,7085,47.233,58.220,0.787,0.970,0.548,0.506,0.431,0.111,0.213,0.030,0.000,0.000,0.419,0.016,0.628,0.666,0.176,0.815,0.960,0.429,0.084,0.577,1.651,0.185,0.000,0.000,0.152,0.639,0.000,0.411,0.000,0.000,0.000,0.628,0.000,0.000,0.000,0.000,0.000,4.747,0.212,0.206,0.205,0.190,0.187,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-democracy-vouchers,Default pass + democracy vouchers,9000,60.000,7490,49.933,60.000,0.832,1.000,0.546,0.497,0.455,0.110,0.168,0.000,0.000,0.000,0.418,0.010,0.668,0.672,0.218,0.833,1.000,0.479,0.091,0.578,1.994,0.167,0.000,0.000,0.160,0.723,0.000,0.401,0.000,0.000,0.000,0.668,0.000,0.000,0.000,0.000,0.000,4.539,0.212,0.206,0.205,0.190,0.187,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-public-advocate,Default pass + equal-access public advocate,9000,60.000,7573,50.487,60.000,0.841,1.000,0.556,0.508,0.468,0.111,0.159,0.000,0.000,0.000,0.403,0.014,0.677,0.672,0.213,0.810,1.000,0.504,0.091,0.578,1.969,0.190,0.000,0.000,0.160,0.739,0.000,0.421,0.000,0.000,0.000,0.677,0.000,0.000,0.000,0.000,0.000,4.697,0.212,0.206,0.205,0.190,0.187,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-blind-lobby-review,Default pass + blind sponsor/lobby review,9000,60.000,7663,51.087,60.000,0.851,1.000,0.543,0.489,0.462,0.107,0.149,0.000,0.000,0.000,0.415,0.014,0.682,0.669,0.235,0.804,0.990,0.528,0.091,0.578,2.199,0.196,0.000,0.000,0.163,0.756,0.000,0.396,0.000,0.000,0.000,0.682,0.000,0.000,0.000,0.000,0.000,4.573,0.212,0.206,0.205,0.190,0.187,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-defensive-lobby-cap,Default pass + defensive lobbying cap,9000,60.000,7670,51.133,60.000,0.852,1.000,0.543,0.489,0.463,0.106,0.148,0.000,0.000,0.000,0.418,0.013,0.684,0.670,0.236,0.804,0.995,0.529,0.059,0.346,3.376,0.196,0.000,0.000,0.163,0.756,0.000,0.396,0.000,0.000,0.000,0.684,0.000,0.000,0.000,0.000,0.000,7.007,0.212,0.207,0.206,0.188,0.187,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-lobby-channel-bundle,Default pass + channel anti-capture bundle,9000,60.000,7604,50.693,60.000,0.845,1.000,0.554,0.506,0.468,0.111,0.155,0.000,0.000,0.000,0.408,0.016,0.677,0.670,0.207,0.824,1.000,0.481,0.078,0.499,2.255,0.176,0.000,0.000,0.161,0.736,0.000,0.416,0.000,0.000,0.000,0.677,0.000,0.000,0.000,0.000,0.000,5.516,0.212,0.206,0.205,0.189,0.188,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-anti-capture-bundle,Default pass + anti-capture bundle,9000,60.000,7115,47.433,58.260,0.791,0.971,0.548,0.506,0.434,0.111,0.209,0.029,0.000,0.000,0.420,0.019,0.632,0.669,0.176,0.815,0.958,0.425,0.000,0.000,0.000,0.185,0.000,0.000,0.153,0.655,0.000,0.409,0.000,0.000,0.000,0.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-compensation,Default pass + compensation amendments,9000,60.000,7705,51.367,60.000,0.856,1.000,0.543,0.484,0.465,0.106,0.144,0.000,0.000,0.000,0.425,0.013,0.685,0.668,0.234,0.804,0.997,0.536,0.000,0.000,0.000,0.196,0.000,0.000,0.123,0.980,0.134,0.412,0.000,0.000,0.000,0.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,7065,47.100,54.140,0.785,0.902,0.547,0.500,0.430,0.113,0.215,0.098,0.000,0.000,0.412,0.017,0.608,0.646,0.223,0.809,0.994,0.483,0.000,0.000,0.000,0.191,0.000,0.000,0.122,0.973,0.143,0.428,0.000,0.000,0.000,0.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-alternatives-benefit,Default pass + public-benefit alternatives,9000,60.000,8579,57.193,57.300,0.953,0.955,0.643,0.541,0.613,0.471,0.047,0.045,0.000,0.000,0.124,0.000,0.008,0.006,0.215,0.871,1.000,0.459,0.000,0.000,0.000,0.129,0.949,0.600,0.077,0.194,0.000,0.523,0.000,0.000,0.000,0.008,0.000,0.003,0.005,6.000,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
