cohortId,cohortRole,congresses,section,metricId,category,numerator,denominator,value,unit,definition
118,primary_temporal_test,118,special_rules,survey_grant_category_count,structured,83,,83,grants,Literal Table 1a grant rows in the source category.
118,primary_temporal_test,118,special_rules,adopted_grant_category_count,structured,73,,73,grants,Adopted literal Table 1a grant rows in the source category.
118,primary_temporal_test,118,special_rules,survey_unique_resolution_category_presence_count,structured,51,,51,resolutions,Unique Table 1a resolutions with at least one row in the category; mixed resolutions contribute to each present category.
118,primary_temporal_test,118,special_rules,adopted_unique_resolution_category_presence_count,structured,45,,45,resolutions,Unique adopted Table 1a resolutions with at least one row in the category; mixed resolutions contribute to each present category.
118,primary_temporal_test,118,special_rules,survey_unique_hr_measure_category_presence_count,structured,73,,73,bills,Unique Table 1a H.R. measures with at least one row in the category.
118,primary_temporal_test,118,special_rules,adopted_unique_hr_measure_category_presence_count,structured,71,,71,bills,Unique H.R. measures with at least one adopted Table 1a rule in the category.
118,primary_temporal_test,118,special_rules,survey_grant_category_count,closed,115,,115,grants,Literal Table 1a grant rows in the source category.
118,primary_temporal_test,118,special_rules,adopted_grant_category_count,closed,105,,105,grants,Adopted literal Table 1a grant rows in the source category.
118,primary_temporal_test,118,special_rules,survey_unique_resolution_category_presence_count,closed,53,,53,resolutions,Unique Table 1a resolutions with at least one row in the category; mixed resolutions contribute to each present category.
118,primary_temporal_test,118,special_rules,adopted_unique_resolution_category_presence_count,closed,47,,47,resolutions,Unique adopted Table 1a resolutions with at least one row in the category; mixed resolutions contribute to each present category.
118,primary_temporal_test,118,special_rules,survey_unique_hr_measure_category_presence_count,closed,65,,65,bills,Unique Table 1a H.R. measures with at least one row in the category.
118,primary_temporal_test,118,special_rules,adopted_unique_hr_measure_category_presence_count,closed,63,,63,bills,Unique H.R. measures with at least one adopted Table 1a rule in the category.
118,primary_temporal_test,118,special_rules,adopted_restrictive_grant_share,,178,179,0.994413407821,proportion,Adopted structured or closed grant rows divided by all adopted Table 1a grant rows.
118,primary_temporal_test,118,special_rules,adopted_restrictive_hr_measure_share,,134,135,0.992592592593,proportion,Unique H.R. measures with any adopted structured or closed rule divided by unique H.R. measures with an adopted Table 1a rule.
118,primary_temporal_test,118,special_rules,adopted_mixed_category_resolution_count,,33,,33,resolutions,Adopted resolutions with grant rows in more than one category.
118,primary_temporal_test,118,special_rules,adopted_mixed_category_hr_measure_count,,0,,0,bills,H.R. measures with adopted grant rows in more than one category.
118,primary_temporal_test,118,integrity,stage_order_anomaly_count,,15,,15,bills,Rows with at least one non-linear stage-date sequence; affected elapsed intervals are blank.
118,primary_temporal_test,118,integrity,lifecycle_source_date_anomaly_count,,12,,12,bills,Rows carrying a preserved source-date anomaly from the underlying lifecycle census.
118,primary_temporal_test,118,integrity,unidentified_floor_path_count,,0,,0,bills,Floor-considered rows without an allowed direct path classification.
118,primary_temporal_test,118,integrity,mixed_floor_path_count,,4,,4,bills,Rows with both adopted Table 1a special-rule and direct suspension evidence.
118,primary_temporal_test,118,integrity,direct_rule_link_status_count,no_direct_or_adopted_rule_link,10426,,10426,bills,Count by conservative direct-rule-use versus adopted-Table-1a linkage status.
118,primary_temporal_test,118,integrity,direct_rule_link_status_count,direct_and_adopted_rule_links_match,130,,130,bills,Count by conservative direct-rule-use versus adopted-Table-1a linkage status.
118,primary_temporal_test,118,integrity,direct_rule_link_status_count,direct_actions_include_all_adopted_rule_links,1,,1,bills,Count by conservative direct-rule-use versus adopted-Table-1a linkage status.
118,primary_temporal_test,118,integrity,direct_rule_link_status_count,adopted_survey_rule_without_direct_action_id,4,,4,bills,Count by conservative direct-rule-use versus adopted-Table-1a linkage status.
118,primary_temporal_test,118,integrity,direct_rule_link_status_count,direct_rule_action_without_adopted_table1a_link,3,,3,bills,Count by conservative direct-rule-use versus adopted-Table-1a linkage status.
118,primary_temporal_test,118,integrity,direct_rule_link_status_count,direct_and_adopted_rule_links_differ,0,,0,bills,Count by conservative direct-rule-use versus adopted-Table-1a linkage status.
118,primary_temporal_test,118,integrity,table1a_resolution_disposition_count,adopted,56,,56,resolutions,Unique literal Table 1a resolutions by direct House disposition.
118,primary_temporal_test,118,integrity,table1a_resolution_disposition_count,adopted_amended,4,,4,resolutions,Unique literal Table 1a resolutions by direct House disposition.
118,primary_temporal_test,118,integrity,table1a_resolution_disposition_count,rejected,6,,6,resolutions,Unique literal Table 1a resolutions by direct House disposition.
118,primary_temporal_test,118,integrity,table1a_resolution_disposition_count,tabled,1,,1,resolutions,Unique literal Table 1a resolutions by direct House disposition.
116,development_component,116,source_reconciliation,survey_narrative_category_count,open,0,,0,grants,Official survey narrative amendment-structure count.
116,development_component,116,source_reconciliation,survey_literal_table_category_count,open,0,,0,grants,Identifiable literal Table 1a rule-to-measure rows.
116,development_component,116,source_reconciliation,survey_literal_minus_narrative,open,0,0,0,grants,"Literal Table 1a count minus official narrative count; this is reconciliation, not a rate."
116,development_component,116,source_reconciliation,survey_narrative_category_count,modified_open,0,,0,grants,Official survey narrative amendment-structure count.
116,development_component,116,source_reconciliation,survey_literal_table_category_count,modified_open,0,,0,grants,Identifiable literal Table 1a rule-to-measure rows.
116,development_component,116,source_reconciliation,survey_literal_minus_narrative,modified_open,0,0,0,grants,"Literal Table 1a count minus official narrative count; this is reconciliation, not a rate."
116,development_component,116,source_reconciliation,survey_narrative_category_count,structured,55,,55,grants,Official survey narrative amendment-structure count.
116,development_component,116,source_reconciliation,survey_literal_table_category_count,structured,55,,55,grants,Identifiable literal Table 1a rule-to-measure rows.
116,development_component,116,source_reconciliation,survey_literal_minus_narrative,structured,55,55,0,grants,"Literal Table 1a count minus official narrative count; this is reconciliation, not a rate."
116,development_component,116,source_reconciliation,survey_narrative_category_count,closed,60,,60,grants,Official survey narrative amendment-structure count.
116,development_component,116,source_reconciliation,survey_literal_table_category_count,closed,60,,60,grants,Identifiable literal Table 1a rule-to-measure rows.
116,development_component,116,source_reconciliation,survey_literal_minus_narrative,closed,60,60,0,grants,"Literal Table 1a count minus official narrative count; this is reconciliation, not a rate."
117,development_component,117,source_reconciliation,survey_narrative_category_count,open,0,,0,grants,Official survey narrative amendment-structure count.
117,development_component,117,source_reconciliation,survey_literal_table_category_count,open,0,,0,grants,Identifiable literal Table 1a rule-to-measure rows.
117,development_component,117,source_reconciliation,survey_literal_minus_narrative,open,0,0,0,grants,"Literal Table 1a count minus official narrative count; this is reconciliation, not a rate."
117,development_component,117,source_reconciliation,survey_narrative_category_count,modified_open,0,,0,grants,Official survey narrative amendment-structure count.
117,development_component,117,source_reconciliation,survey_literal_table_category_count,modified_open,0,,0,grants,Identifiable literal Table 1a rule-to-measure rows.
117,development_component,117,source_reconciliation,survey_literal_minus_narrative,modified_open,0,0,0,grants,"Literal Table 1a count minus official narrative count; this is reconciliation, not a rate."
117,development_component,117,source_reconciliation,survey_narrative_category_count,structured,59,,59,grants,Official survey narrative amendment-structure count.
117,development_component,117,source_reconciliation,survey_literal_table_category_count,structured,57,,57,grants,Identifiable literal Table 1a rule-to-measure rows.
117,development_component,117,source_reconciliation,survey_literal_minus_narrative,structured,57,59,-2,grants,"Literal Table 1a count minus official narrative count; this is reconciliation, not a rate."
117,development_component,117,source_reconciliation,survey_narrative_category_count,closed,89,,89,grants,Official survey narrative amendment-structure count.
117,development_component,117,source_reconciliation,survey_literal_table_category_count,closed,87,,87,grants,Identifiable literal Table 1a rule-to-measure rows.
117,development_component,117,source_reconciliation,survey_literal_minus_narrative,closed,87,89,-2,grants,"Literal Table 1a count minus official narrative count; this is reconciliation, not a rate."
118,primary_temporal_test,118,source_reconciliation,survey_narrative_category_count,open,0,,0,grants,Official survey narrative amendment-structure count.
118,primary_temporal_test,118,source_reconciliation,survey_literal_table_category_count,open,0,,0,grants,Identifiable literal Table 1a rule-to-measure rows.
118,primary_temporal_test,118,source_reconciliation,survey_literal_minus_narrative,open,0,0,0,grants,"Literal Table 1a count minus official narrative count; this is reconciliation, not a rate."
118,primary_temporal_test,118,source_reconciliation,survey_narrative_category_count,modified_open,1,,1,grants,Official survey narrative amendment-structure count.
118,primary_temporal_test,118,source_reconciliation,survey_literal_table_category_count,modified_open,1,,1,grants,Identifiable literal Table 1a rule-to-measure rows.
118,primary_temporal_test,118,source_reconciliation,survey_literal_minus_narrative,modified_open,1,1,0,grants,"Literal Table 1a count minus official narrative count; this is reconciliation, not a rate."
118,primary_temporal_test,118,source_reconciliation,survey_narrative_category_count,structured,83,,83,grants,Official survey narrative amendment-structure count.
118,primary_temporal_test,118,source_reconciliation,survey_literal_table_category_count,structured,83,,83,grants,Identifiable literal Table 1a rule-to-measure rows.
118,primary_temporal_test,118,source_reconciliation,survey_literal_minus_narrative,structured,83,83,0,grants,"Literal Table 1a count minus official narrative count; this is reconciliation, not a rate."
118,primary_temporal_test,118,source_reconciliation,survey_narrative_category_count,closed,115,,115,grants,Official survey narrative amendment-structure count.
118,primary_temporal_test,118,source_reconciliation,survey_literal_table_category_count,closed,115,,115,grants,Identifiable literal Table 1a rule-to-measure rows.
118,primary_temporal_test,118,source_reconciliation,survey_literal_minus_narrative,closed,115,115,0,grants,"Literal Table 1a count minus official narrative count; this is reconciliation, not a rate."
