caseKey,caseName,caseDescription,caseWeight,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,directionalScore,representativeQuality,riskControl,administrativeFeasibility,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,weakPublicMandatePassage,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,administrativeCost,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,fastLaneRate,middleLaneRate,highRiskLaneRate,challengeExhaustionRate,falseNegativePassRate,publicWillReviewRate,publicSignalMovement,districtAlignment,crossBlocAdmissionRate,affectedGroupSponsorshipRate,averageCosponsors,proposalBondForfeiture,strategicDecoyRate,proposerAccessGini,welfarePerSubmittedBill,vetoes,overriddenVetoes,interChamberConflictRate,secondChamberKillRate,conferenceRate,conferenceSuccessRate,routingDelayCost,shuttleRoundsToAgreement,suspensiveOverrideRate,bicameralDeadlockRate,dischargePetitionRate,committeeOverrideRate,committeeHearingRate,committeeQueueDelay,committeeAmendmentValueAdded,populationSeatDistortion,democraticResponsiveness,seatVoteDistortion,constituencyServiceConcentration,regionalTransferBias,malapportionmentIndex,smallConstituencyVetoRate,populationSupportedButBlockedRate,firstMoverWinRate,amendmentSurvivalRate,mediatorAddedTextShare,upperHouseAmendmentRetentionRate,suspensiveDelayUseRate,committeeAgendaConcentration,committeeCaptureIndex,committeeExpertiseScore,minorityCommitteeAccessRate,committeeFalsePositiveRate,committeeFalseNegativeRate,reportedBillSponsorDiversity,oppositionAmendmentSuccessRate,hearingDiversity,auditFollowThroughRate,scandalDetectionRate,appointmentCaptureRisk,eligibilityExclusionRate,expertiseRepresentationGap,constituencyAccountability,selectorCaptureIndex,legislatorExperienceStock,electoralResponsiveness,turnoverOutsideInfluenceShift,candidatePoolDiversity,contestedSeatRate,vacancyRate,renewalStaggeringIndex,nearTermRenewalShare,recusalRate,conflictDisclosureRate,revolvingDoorTransitionRate,sponsorIndustryAlignment,exAnteReviewRate,reviewDelay,exPostInvalidationRate,draftingErrorRate,referralPartisanSkew,forecastError,publicationCompliance,informationRequestFulfillment,institutionOverrideFrequency,oppositionTrustProxy,independenceInsulationScore,quietCaptureRisk
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,second-chamber-preclearance,Second-chamber preclearance routing,4800,60.000,866,10.825,60.000,0.648,0.584,0.897,0.930,0.180,1.000,0.588,0.676,0.106,0.257,0.820,0.000,0.000,0.000,0.027,0.109,0.559,0.062,0.273,0.194,0.802,0.570,0.344,0.000,0.000,0.000,0.198,0.070,0.000,0.000,0.072,0.058,0.000,0.594,0.000,0.000,0.000,0.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.122,0,0,0.296,0.296,0.000,0.000,0.133,0.000,0.000,3.743,0.000,0.000,0.000,0.000,0.000,0.113,0.792,0.019,0.850,0.113,0.113,0.556,0.279,0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,revision-council-upper,Bicameral upper revision council,4800,60.000,838,10.475,60.000,0.648,0.589,0.904,0.924,0.175,1.000,0.591,0.681,0.103,0.268,0.825,0.000,0.000,0.000,0.006,0.087,0.563,0.056,0.257,0.195,0.798,0.567,0.353,0.000,0.000,0.000,0.202,0.076,0.041,0.005,0.067,0.053,0.000,0.607,0.000,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.119,0,0,0.248,0.248,0.041,0.656,0.144,0.000,0.000,4.197,0.000,0.000,0.000,0.000,0.000,0.000,0.942,0.014,0.482,0.000,0.000,0.825,0.281,0.175,0.027,0.002,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,suspensive-veto-upper,Bicameral upper suspensive veto,4800,60.000,779,9.738,60.000,0.647,0.591,0.906,0.930,0.162,1.000,0.593,0.687,0.096,0.268,0.838,0.000,0.000,0.000,0.001,0.083,0.592,0.053,0.256,0.200,0.804,0.517,0.360,0.000,0.000,0.000,0.196,0.070,0.000,0.000,0.068,0.045,0.000,0.605,0.000,0.000,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.112,0,0,0.258,0.258,0.000,0.000,0.129,0.000,0.053,4.103,0.000,0.000,0.000,0.000,0.000,0.104,0.794,0.019,0.850,0.104,0.104,0.838,0.291,0.162,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,limited-navette-upper,Bicameral limited navette,4800,60.000,900,11.250,60.000,0.650,0.587,0.900,0.924,0.188,1.000,0.587,0.677,0.110,0.273,0.813,0.000,0.000,0.000,0.016,0.103,0.540,0.057,0.239,0.200,0.799,0.598,0.361,0.000,0.000,0.000,0.201,0.076,0.045,0.006,0.070,0.059,0.000,0.597,0.000,0.000,0.000,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.127,0,0,0.253,0.253,0.045,0.889,0.153,1.689,0.000,4.118,0.000,0.000,0.000,0.000,0.000,0.104,0.794,0.019,0.850,0.104,0.104,0.813,0.273,0.188,0.040,0.001,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,joint-sitting-upper,Bicameral joint-sitting fallback,4800,60.000,868,10.850,60.000,0.649,0.587,0.898,0.930,0.181,1.000,0.592,0.675,0.107,0.264,0.819,0.000,0.000,0.000,0.020,0.104,0.558,0.061,0.267,0.202,0.805,0.570,0.369,0.000,0.000,0.000,0.195,0.070,0.000,0.000,0.072,0.061,0.000,0.598,0.000,0.000,0.000,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.122,0,0,0.276,0.276,0.000,0.000,0.136,0.000,0.000,3.920,0.000,0.000,0.000,0.000,0.000,0.104,0.794,0.019,0.850,0.104,0.104,0.787,0.278,0.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,upper-amendment-only,Upper-house amendment-only power,4800,60.000,880,11.000,60.000,0.648,0.585,0.901,0.923,0.183,1.000,0.589,0.673,0.108,0.264,0.817,0.000,0.000,0.000,0.007,0.099,0.550,0.061,0.265,0.202,0.803,0.572,0.371,0.000,0.000,0.000,0.197,0.077,0.053,0.005,0.072,0.053,0.000,0.596,0.000,0.000,0.000,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.123,0,0,0.253,0.253,0.053,0.540,0.137,0.000,0.000,3.936,0.000,0.000,0.000,0.000,0.000,0.090,0.850,0.019,0.771,0.090,0.090,0.817,0.276,0.183,0.028,0.001,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,upper-absolute-veto,Upper-house absolute veto,4800,60.000,352,4.400,60.000,0.639,0.628,0.926,0.930,0.073,1.000,0.633,0.715,0.046,0.339,0.927,0.000,0.000,0.000,0.000,0.045,0.801,0.016,0.150,0.204,0.803,0.231,0.352,0.000,0.000,0.000,0.197,0.070,0.000,0.000,0.054,0.011,0.000,0.650,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.052,0,0,0.617,0.617,0.000,0.000,0.131,0.000,0.000,4.835,0.000,0.000,0.000,0.000,0.000,0.116,0.791,0.019,0.850,0.116,0.116,0.927,0.370,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,upper-territorial-veto,Upper-house territorial veto threshold,4800,60.000,440,5.500,60.000,0.644,0.628,0.925,0.930,0.092,1.000,0.629,0.723,0.058,0.338,0.908,0.000,0.000,0.000,0.000,0.045,0.745,0.020,0.156,0.197,0.801,0.312,0.344,0.000,0.000,0.000,0.199,0.070,0.000,0.000,0.054,0.019,0.000,0.649,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.066,0,0,0.710,0.710,0.000,0.000,0.161,0.000,0.208,4.938,0.000,0.000,0.000,0.000,0.000,0.137,0.786,0.019,0.850,0.137,0.137,0.908,0.353,0.092,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,mediation-committee-upper,Mediation committee bicameral conflict,4800,60.000,882,11.025,60.000,0.648,0.585,0.901,0.923,0.184,1.000,0.587,0.678,0.108,0.269,0.816,0.000,0.000,0.000,0.008,0.085,0.534,0.058,0.251,0.198,0.786,0.585,0.361,0.000,0.000,0.000,0.214,0.077,0.047,0.005,0.069,0.064,0.000,0.606,0.000,0.000,0.000,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.125,0,0,0.240,0.240,0.047,0.763,0.151,0.000,0.000,4.190,0.000,0.000,0.000,0.000,0.000,0.000,0.942,0.014,0.482,0.000,0.000,0.816,0.277,0.184,0.036,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,last-offer-bargaining-upper,Last-offer bicameral bargaining,4800,60.000,841,10.513,60.000,0.648,0.592,0.902,0.924,0.175,1.000,0.595,0.679,0.104,0.279,0.825,0.000,0.000,0.000,0.007,0.095,0.563,0.055,0.248,0.209,0.803,0.530,0.375,0.000,0.000,0.000,0.197,0.076,0.040,0.005,0.069,0.056,0.000,0.604,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.119,0,0,0.249,0.249,0.048,0.619,0.158,1.615,0.000,4.262,0.000,0.000,0.000,0.000,0.000,0.101,0.806,0.019,0.832,0.101,0.101,0.825,0.283,0.175,0.027,0.002,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,lower-override-upper,Lower-house override after bicameral disagreement,4800,60.000,757,9.463,60.000,0.645,0.590,0.903,0.930,0.158,1.000,0.593,0.689,0.094,0.267,0.842,0.000,0.000,0.000,0.000,0.098,0.597,0.052,0.264,0.194,0.794,0.520,0.358,0.000,0.000,0.000,0.206,0.070,0.000,0.000,0.068,0.052,0.000,0.608,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.109,0,0,0.267,0.267,0.000,0.000,0.145,0.000,0.042,4.138,0.000,0.000,0.000,0.000,0.000,0.110,0.792,0.019,0.850,0.110,0.110,0.842,0.298,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,committee-regular-order,Committee-first regular order,4800,60.000,607,7.588,11.163,0.654,0.602,0.916,0.973,0.126,0.186,0.587,0.706,0.074,0.291,0.874,0.529,0.285,0.000,0.000,0.074,0.667,0.034,0.200,0.202,0.826,0.407,0.344,0.000,0.000,0.000,0.174,0.027,0.000,0.000,0.065,0.038,0.000,0.598,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.186,0.089,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,balanced-committee-majority,Majority + forced-balanced committee,4800,60.000,617,7.713,13.138,0.643,0.592,0.906,0.946,0.129,0.219,0.585,0.691,0.075,0.274,0.871,0.000,0.781,0.000,0.000,0.113,0.662,0.039,0.240,0.211,0.820,0.388,0.377,0.000,0.000,0.000,0.180,0.054,0.000,0.000,0.070,0.039,0.000,0.588,0.000,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.089,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,lottery-committee-majority,Majority + random-lottery committee,4800,60.000,587,7.338,13.813,0.644,0.598,0.910,0.945,0.122,0.230,0.589,0.695,0.072,0.290,0.878,0.000,0.770,0.000,0.000,0.101,0.676,0.033,0.200,0.219,0.825,0.373,0.380,0.000,0.000,0.000,0.175,0.055,0.000,0.000,0.074,0.039,0.000,0.589,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.166,0.085,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,expert-lottery-committee-majority,Majority + expertise-qualified lottery committee,4800,60.000,606,7.575,13.888,0.645,0.597,0.911,0.945,0.126,0.231,0.588,0.700,0.074,0.282,0.874,0.000,0.769,0.000,0.000,0.106,0.669,0.036,0.217,0.207,0.829,0.378,0.349,0.000,0.000,0.000,0.171,0.055,0.000,0.000,0.069,0.036,0.000,0.588,0.000,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.184,0.088,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,opposition-chaired-committee-majority,Majority + opposition-chaired scrutiny committee,4800,60.000,604,7.550,12.750,0.645,0.598,0.910,0.946,0.126,0.213,0.587,0.698,0.074,0.287,0.874,0.000,0.788,0.000,0.000,0.084,0.653,0.038,0.227,0.212,0.826,0.386,0.369,0.000,0.000,0.000,0.174,0.054,0.000,0.000,0.072,0.044,0.000,0.590,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.169,0.088,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,committee-deadline-discharge-majority,Committee deadline + discharge petition,4800,60.000,741,9.263,17.613,0.650,0.602,0.922,0.923,0.154,0.294,0.586,0.713,0.090,0.275,0.846,0.000,0.706,0.000,0.000,0.026,0.531,0.050,0.263,0.163,0.806,0.593,0.273,0.000,0.000,0.000,0.194,0.077,0.152,0.011,0.043,0.038,0.046,0.629,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.144,0.110,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.142,0.167,0.079,0.326,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.196,0.043,0.580,0.079,0.035,0.001,0.000,0.053,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,committee-minority-hearing-majority,Committee minority-hearing rights,4800,60.000,546,6.825,9.800,0.650,0.620,0.937,0.931,0.114,0.163,0.592,0.757,0.067,0.307,0.886,0.000,0.837,0.000,0.000,0.004,0.642,0.032,0.225,0.127,0.796,0.535,0.204,0.000,0.000,0.000,0.204,0.069,0.114,0.005,0.033,0.010,0.022,0.648,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.208,0.086,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.055,0.243,0.373,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.266,0.043,0.580,0.243,0.073,0.000,0.000,0.030,0.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",1.000,committee-amendment-majority,Committee amendment and revision power,4800,60.000,523,6.538,8.238,0.651,0.625,0.941,0.930,0.109,0.137,0.594,0.764,0.065,0.318,0.891,0.000,0.863,0.000,0.000,0.006,0.654,0.027,0.196,0.112,0.793,0.514,0.170,0.000,0.000,0.000,0.207,0.070,0.120,0.005,0.028,0.005,0.023,0.654,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241,0.083,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.020,0.137,0.398,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.322,0.043,0.580,0.137,0.082,0.000,0.000,0.029,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
