caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,vetoes,overriddenVetoes
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,4223,28.153,60.000,0.469,1.000,0.536,0.616,0.252,0.149,0.531,0.000,0.000,0.000,0.403,0.090,0.269,0.470,0.176,0.813,0.981,0.298,0.000,0.000,0.000,0.187,0.000,0.000,0.096,0.259,0.000,0.524,0.000,0.000,0.000,0.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,3190,21.267,60.000,0.354,1.000,0.536,0.625,0.190,0.179,0.646,0.000,0.000,0.500,0.331,0.310,0.166,0.373,0.177,0.817,0.822,0.300,0.000,0.000,0.000,0.183,0.000,0.000,0.093,0.178,0.000,0.527,0.000,0.000,0.000,0.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-law-registry,Default pass + law registry,9000,60.000,7707,51.380,60.000,0.856,1.000,0.537,0.491,0.459,0.127,0.144,0.000,0.000,0.000,0.431,0.024,0.836,0.618,0.260,0.794,0.989,0.606,0.000,0.000,0.000,0.206,0.000,0.000,0.168,0.778,0.000,0.392,0.562,0.532,5.062,0.836,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-law-registry-challenge,Default pass + law registry + challenge,9000,60.000,5149,34.327,60.000,0.572,1.000,0.519,0.515,0.297,0.147,0.428,0.000,0.000,0.500,0.397,0.280,0.434,0.493,0.247,0.808,0.844,0.561,0.000,0.000,0.000,0.192,0.000,0.000,0.155,0.463,0.000,0.407,0.517,0.626,5.083,0.434,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1837,12.247,12.327,0.204,0.205,0.562,0.658,0.115,0.235,0.796,0.538,0.256,0.000,0.254,0.541,0.067,0.249,0.220,0.844,0.528,0.403,0.000,0.000,0.000,0.156,0.000,0.000,0.083,0.092,0.000,0.553,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5107,34.047,60.000,0.567,1.000,0.509,0.516,0.289,0.130,0.433,0.000,0.000,0.500,0.421,0.283,0.373,0.537,0.245,0.811,0.846,0.559,0.000,0.000,0.000,0.189,0.000,0.000,0.155,0.455,0.000,0.406,0.000,0.000,0.000,0.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1842,12.280,12.367,0.205,0.206,0.565,0.706,0.116,0.268,0.795,0.794,0.000,0.000,0.235,0.515,0.059,0.221,0.155,0.801,0.781,0.255,0.000,0.000,0.000,0.199,0.000,0.000,0.062,0.056,0.000,0.589,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3846,25.640,55.867,0.427,0.931,0.543,0.609,0.232,0.166,0.573,0.068,0.001,0.000,0.302,0.180,0.216,0.407,0.196,0.803,0.917,0.366,0.000,0.000,0.000,0.197,0.000,0.000,0.097,0.202,0.000,0.522,0.000,0.000,0.000,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6397,42.647,51.253,0.711,0.854,0.523,0.506,0.371,0.107,0.289,0.146,0.000,0.000,0.479,0.118,0.554,0.649,0.249,0.802,0.887,0.557,0.000,0.000,0.000,0.198,0.000,0.000,0.156,0.583,0.000,0.407,0.000,0.000,0.000,0.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",bicameral-majority,Bicameral simple majority,9000,60.000,1240,8.267,60.000,0.138,1.000,0.607,0.692,0.084,0.287,0.862,0.000,0.000,0.000,0.000,0.646,0.040,0.222,0.217,0.806,0.406,0.382,0.000,0.000,0.000,0.194,0.000,0.000,0.062,0.053,0.000,0.621,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",presidential-veto,Bicameral majority + presidential veto,9000,60.000,749,4.993,60.000,0.083,1.000,0.614,0.703,0.051,0.302,0.917,0.000,0.000,0.000,0.000,0.778,0.023,0.215,0.216,0.798,0.252,0.381,0.000,0.000,0.000,0.202,0.000,0.000,0.059,0.027,0.000,0.635,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,415,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",simple-majority,Unicameral simple majority,9000,60.000,2747,18.313,60.000,0.305,1.000,0.615,0.624,0.188,0.226,0.695,0.000,0.000,0.000,0.000,0.387,0.126,0.336,0.191,0.838,0.800,0.349,0.000,0.000,0.000,0.162,0.000,0.000,0.087,0.134,0.000,0.555,0.000,0.000,0.000,0.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",supermajority-60,Unicameral 60 percent passage,9000,60.000,1124,7.493,60.000,0.125,1.000,0.683,0.699,0.085,0.349,0.875,0.000,0.000,0.000,0.000,0.665,0.029,0.170,0.167,0.849,0.455,0.291,0.000,0.000,0.000,0.151,0.000,0.000,0.052,0.034,0.000,0.655,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass,Default pass unless 2/3 block,9000,60.000,7688,51.253,60.000,0.854,1.000,0.545,0.490,0.466,0.108,0.146,0.000,0.000,0.000,0.424,0.016,0.677,0.660,0.235,0.810,1.000,0.523,0.000,0.000,0.000,0.190,0.000,0.000,0.163,0.783,0.000,0.398,0.000,0.000,0.000,0.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-mediation,Default pass + mediated amendments,9000,60.000,8286,55.240,60.000,0.921,1.000,0.533,0.486,0.491,0.136,0.079,0.000,0.000,0.000,0.413,0.008,0.514,0.511,0.236,0.824,0.998,0.543,0.000,0.000,0.000,0.176,0.826,0.161,0.132,0.981,0.137,0.407,0.000,0.000,0.000,0.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-harm-threshold,Default pass + harm-weighted threshold,9000,60.000,7113,47.420,60.000,0.790,1.000,0.548,0.498,0.433,0.114,0.210,0.000,0.000,0.000,0.416,0.056,0.604,0.638,0.225,0.812,0.994,0.489,0.000,0.000,0.000,0.188,0.000,0.000,0.142,0.290,0.000,0.411,0.000,0.000,0.000,0.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-compensation,Default pass + compensation amendments,9000,60.000,7678,51.187,60.000,0.853,1.000,0.545,0.485,0.465,0.108,0.147,0.000,0.000,0.000,0.424,0.018,0.674,0.659,0.235,0.810,1.000,0.534,0.000,0.000,0.000,0.190,0.000,0.000,0.123,0.953,0.130,0.414,0.000,0.000,0.000,0.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,7116,47.440,54.560,0.791,0.909,0.548,0.499,0.434,0.113,0.209,0.091,0.000,0.000,0.412,0.016,0.606,0.640,0.226,0.815,0.997,0.489,0.000,0.000,0.000,0.185,0.000,0.000,0.121,0.971,0.139,0.429,0.000,0.000,0.000,0.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,4433,29.553,60.000,0.493,1.000,0.572,0.603,0.282,0.152,0.507,0.000,0.000,0.000,0.331,0.081,0.282,0.464,0.171,0.835,0.977,0.291,0.000,0.000,0.000,0.165,0.000,0.000,0.103,0.313,0.000,0.522,0.000,0.000,0.000,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,3550,23.667,60.000,0.394,1.000,0.581,0.611,0.229,0.179,0.606,0.000,0.000,0.500,0.236,0.249,0.191,0.386,0.170,0.839,0.893,0.289,0.000,0.000,0.000,0.161,0.000,0.000,0.095,0.199,0.000,0.532,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-law-registry,Default pass + law registry,9000,60.000,7901,52.673,60.000,0.878,1.000,0.560,0.486,0.492,0.134,0.122,0.000,0.000,0.000,0.379,0.011,0.848,0.602,0.237,0.801,0.997,0.533,0.000,0.000,0.000,0.199,0.000,0.000,0.165,0.808,0.000,0.397,0.532,0.577,5.093,0.848,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-law-registry-challenge,Default pass + law registry + challenge,9000,60.000,5425,36.167,60.000,0.603,1.000,0.556,0.513,0.335,0.155,0.397,0.000,0.000,0.500,0.311,0.216,0.448,0.482,0.226,0.817,0.911,0.496,0.000,0.000,0.000,0.183,0.000,0.000,0.147,0.454,0.000,0.423,0.482,0.631,5.148,0.448,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,2218,14.787,14.867,0.246,0.248,0.609,0.645,0.150,0.239,0.754,0.549,0.203,0.000,0.170,0.466,0.080,0.251,0.185,0.880,0.695,0.320,0.000,0.000,0.000,0.120,0.000,0.000,0.083,0.109,0.000,0.554,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5380,35.867,60.000,0.598,1.000,0.546,0.514,0.326,0.137,0.402,0.000,0.000,0.500,0.337,0.222,0.384,0.523,0.224,0.821,0.906,0.494,0.000,0.000,0.000,0.179,0.000,0.000,0.147,0.444,0.000,0.421,0.000,0.000,0.000,0.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,2576,17.173,17.273,0.286,0.288,0.606,0.653,0.173,0.250,0.714,0.712,0.000,0.000,0.165,0.424,0.097,0.269,0.163,0.838,0.901,0.274,0.000,0.000,0.000,0.162,0.000,0.000,0.077,0.094,0.000,0.557,0.000,0.000,0.000,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,4135,27.567,56.607,0.459,0.943,0.582,0.593,0.267,0.173,0.541,0.056,0.000,0.000,0.213,0.158,0.232,0.407,0.186,0.826,0.932,0.338,0.000,0.000,0.000,0.174,0.000,0.000,0.102,0.262,0.000,0.519,0.000,0.000,0.000,0.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6660,44.400,51.767,0.740,0.863,0.548,0.500,0.405,0.111,0.260,0.137,0.000,0.000,0.414,0.107,0.571,0.643,0.229,0.813,0.916,0.496,0.000,0.000,0.000,0.187,0.000,0.000,0.158,0.649,0.000,0.407,0.000,0.000,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",bicameral-majority,Bicameral simple majority,9000,60.000,2004,13.360,60.000,0.223,1.000,0.643,0.650,0.143,0.270,0.777,0.000,0.000,0.000,0.000,0.498,0.073,0.259,0.180,0.846,0.675,0.323,0.000,0.000,0.000,0.154,0.000,0.000,0.072,0.082,0.000,0.594,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",presidential-veto,Bicameral majority + presidential veto,9000,60.000,1316,8.773,60.000,0.146,1.000,0.662,0.675,0.097,0.306,0.854,0.000,0.000,0.000,0.000,0.631,0.043,0.220,0.173,0.843,0.487,0.301,0.000,0.000,0.000,0.157,0.000,0.000,0.059,0.039,0.000,0.630,0.000,0.000,0.000,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,626,5
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,simple-majority,Unicameral simple majority,9000,60.000,2393,15.953,60.000,0.266,1.000,0.599,0.633,0.159,0.230,0.734,0.000,0.000,0.000,0.000,0.445,0.104,0.312,0.124,0.822,0.782,0.210,0.000,0.000,0.000,0.178,0.000,0.000,0.075,0.110,0.000,0.567,0.000,0.000,0.000,0.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,supermajority-60,Unicameral 60 percent passage,9000,60.000,818,5.453,60.000,0.091,1.000,0.664,0.727,0.060,0.360,0.909,0.000,0.000,0.000,0.000,0.744,0.019,0.152,0.097,0.813,0.390,0.158,0.000,0.000,0.000,0.187,0.000,0.000,0.037,0.019,0.000,0.681,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass,Default pass unless 2/3 block,9000,60.000,7560,50.400,60.000,0.840,1.000,0.531,0.488,0.446,0.101,0.160,0.000,0.000,0.000,0.451,0.027,0.687,0.681,0.170,0.799,0.998,0.330,0.000,0.000,0.000,0.201,0.000,0.000,0.152,0.752,0.000,0.400,0.000,0.000,0.000,0.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-mediation,Default pass + mediated amendments,9000,60.000,8105,54.033,60.000,0.901,1.000,0.518,0.489,0.467,0.127,0.099,0.000,0.000,0.000,0.462,0.015,0.525,0.533,0.169,0.812,1.000,0.330,0.000,0.000,0.000,0.188,0.814,0.159,0.128,0.966,0.116,0.410,0.000,0.000,0.000,0.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-harm-threshold,Default pass + harm-weighted threshold,9000,60.000,7115,47.433,60.000,0.791,1.000,0.533,0.495,0.422,0.107,0.209,0.000,0.000,0.000,0.447,0.060,0.626,0.658,0.167,0.801,0.998,0.321,0.000,0.000,0.000,0.199,0.000,0.000,0.136,0.293,0.000,0.411,0.000,0.000,0.000,0.626,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-compensation,Default pass + compensation amendments,9000,60.000,7581,50.540,60.000,0.842,1.000,0.530,0.483,0.447,0.101,0.158,0.000,0.000,0.000,0.455,0.027,0.685,0.677,0.171,0.799,0.998,0.338,0.000,0.000,0.000,0.201,0.000,0.000,0.120,0.932,0.111,0.413,0.000,0.000,0.000,0.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,7098,47.320,55.267,0.789,0.921,0.533,0.497,0.420,0.106,0.211,0.079,0.000,0.000,0.450,0.029,0.629,0.663,0.166,0.803,0.998,0.319,0.000,0.000,0.000,0.197,0.000,0.000,0.119,0.951,0.118,0.426,0.000,0.000,0.000,0.629,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,4677,31.180,60.000,0.520,1.000,0.553,0.591,0.288,0.140,0.480,0.000,0.000,0.000,0.371,0.053,0.311,0.486,0.137,0.823,0.976,0.228,0.000,0.000,0.000,0.177,0.000,0.000,0.101,0.349,0.000,0.517,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,3619,24.127,60.000,0.402,1.000,0.560,0.602,0.225,0.172,0.598,0.000,0.000,0.500,0.282,0.262,0.198,0.393,0.133,0.830,0.908,0.219,0.000,0.000,0.000,0.170,0.000,0.000,0.094,0.251,0.000,0.525,0.000,0.000,0.000,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-law-registry,Default pass + law registry,9000,60.000,7800,52.000,60.000,0.867,1.000,0.547,0.484,0.474,0.126,0.133,0.000,0.000,0.000,0.407,0.019,0.839,0.612,0.171,0.790,1.000,0.333,0.000,0.000,0.000,0.210,0.000,0.000,0.155,0.796,0.000,0.398,0.487,0.621,5.112,0.839,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-law-registry-challenge,Default pass + law registry + challenge,9000,60.000,5296,35.307,60.000,0.588,1.000,0.540,0.511,0.318,0.148,0.412,0.000,0.000,0.500,0.339,0.248,0.438,0.489,0.162,0.807,0.908,0.312,0.000,0.000,0.000,0.193,0.000,0.000,0.140,0.484,0.000,0.423,0.380,0.744,5.102,0.438,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1971,13.140,13.220,0.219,0.220,0.589,0.649,0.129,0.240,0.781,0.552,0.227,0.000,0.195,0.515,0.071,0.245,0.121,0.864,0.717,0.193,0.000,0.000,0.000,0.136,0.000,0.000,0.071,0.087,0.000,0.562,0.000,0.000,0.000,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5196,34.640,60.000,0.577,1.000,0.528,0.511,0.305,0.131,0.423,0.000,0.000,0.500,0.375,0.262,0.375,0.527,0.162,0.811,0.889,0.310,0.000,0.000,0.000,0.189,0.000,0.000,0.142,0.487,0.000,0.420,0.000,0.000,0.000,0.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,2240,14.933,14.947,0.249,0.249,0.585,0.661,0.146,0.254,0.751,0.751,0.000,0.000,0.185,0.478,0.079,0.244,0.117,0.821,0.882,0.187,0.000,0.000,0.000,0.179,0.000,0.000,0.068,0.071,0.000,0.568,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,4259,28.393,58.253,0.473,0.971,0.558,0.585,0.264,0.161,0.527,0.029,0.000,0.000,0.283,0.160,0.245,0.410,0.138,0.807,0.940,0.235,0.000,0.000,0.000,0.193,0.000,0.000,0.099,0.278,0.000,0.511,0.000,0.000,0.000,0.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6696,44.640,52.800,0.744,0.880,0.532,0.497,0.396,0.104,0.256,0.120,0.000,0.000,0.451,0.111,0.597,0.667,0.168,0.801,0.895,0.324,0.000,0.000,0.000,0.199,0.000,0.000,0.148,0.657,0.000,0.407,0.000,0.000,0.000,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,bicameral-majority,Bicameral simple majority,9000,60.000,1562,10.413,60.000,0.174,1.000,0.628,0.672,0.109,0.282,0.826,0.000,0.000,0.000,0.000,0.589,0.054,0.231,0.111,0.825,0.642,0.182,0.000,0.000,0.000,0.175,0.000,0.000,0.059,0.053,0.000,0.615,0.000,0.000,0.000,0.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,presidential-veto,Bicameral majority + presidential veto,9000,60.000,999,6.660,60.000,0.111,1.000,0.640,0.696,0.071,0.303,0.889,0.000,0.000,0.000,0.000,0.715,0.031,0.212,0.108,0.817,0.422,0.179,0.000,0.000,0.000,0.183,0.000,0.000,0.048,0.024,0.000,0.644,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,539,2
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,simple-majority,Unicameral simple majority,9000,60.000,2102,14.013,60.000,0.234,1.000,0.590,0.635,0.138,0.234,0.766,0.000,0.000,0.000,0.000,0.504,0.090,0.310,0.316,0.818,0.492,0.652,0.000,0.000,0.000,0.182,0.000,0.000,0.106,0.141,0.000,0.545,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,supermajority-60,Unicameral 60 percent passage,9000,60.000,593,3.953,60.000,0.066,1.000,0.667,0.690,0.044,0.355,0.934,0.000,0.000,0.000,0.000,0.825,0.014,0.155,0.393,0.814,0.092,0.705,0.000,0.000,0.000,0.186,0.000,0.000,0.075,0.034,0.000,0.643,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
