caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,vetoes,overriddenVetoes
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass,Default pass unless 2/3 block,9000,60.000,7496,49.973,60.000,0.833,1.000,0.520,0.497,0.433,0.104,0.167,0.000,0.000,0.000,0.481,0.028,0.668,0.667,0.257,0.800,0.999,0.590,0.000,0.000,0.000,0.200,0.000,0.000,0.166,0.746,0.000,0.391,0.000,0.000,0.000,0.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-weighted-agenda-lottery,Default pass + weighted agenda lottery,9000,60.000,3627,24.180,28.000,0.403,0.467,0.524,0.546,0.211,0.117,0.597,0.533,0.000,0.000,0.466,0.423,0.304,0.623,0.227,0.807,0.631,0.472,0.000,0.000,0.000,0.193,0.000,0.000,0.135,0.289,0.000,0.440,0.000,0.000,0.000,0.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-random-agenda-lottery,Default pass + random agenda lottery,9000,60.000,3057,20.380,25.000,0.340,0.417,0.521,0.503,0.177,0.106,0.660,0.583,0.000,0.000,0.485,0.594,0.274,0.669,0.250,0.801,0.445,0.565,0.000,0.000,0.000,0.199,0.000,0.000,0.162,0.292,0.000,0.399,0.000,0.000,0.000,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-quadratic-attention,Default pass + quadratic attention budget,9000,60.000,4169,27.793,35.360,0.463,0.589,0.526,0.575,0.244,0.157,0.537,0.411,0.000,0.000,0.444,0.256,0.214,0.360,0.204,0.811,0.889,0.403,0.000,0.000,0.000,0.189,0.000,0.000,0.106,0.208,0.000,0.478,0.000,0.000,0.000,0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.687,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-public-objection,Default pass + public objection window,9000,60.000,3877,25.847,60.000,0.431,1.000,0.540,0.597,0.233,0.167,0.569,0.000,0.000,0.000,0.319,0.212,0.206,0.380,0.207,0.805,0.908,0.399,0.000,0.000,0.000,0.195,0.000,0.000,0.097,0.206,0.000,0.511,0.000,0.000,0.000,0.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-repeal-window,Default pass + public repeal window,9000,60.000,4707,31.380,60.000,0.523,1.000,0.529,0.576,0.277,0.151,0.477,0.000,0.000,0.000,0.412,0.135,0.274,0.418,0.215,0.808,0.950,0.418,0.000,0.000,0.000,0.192,0.000,0.000,0.111,0.283,0.000,0.483,0.000,0.000,0.000,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.486,0.565,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6462,43.080,51.533,0.718,0.859,0.522,0.509,0.375,0.108,0.282,0.141,0.000,0.000,0.481,0.115,0.565,0.651,0.246,0.802,0.907,0.542,0.000,0.000,0.000,0.198,0.000,0.000,0.159,0.599,0.000,0.403,0.000,0.000,0.000,0.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5065,33.767,60.000,0.563,1.000,0.508,0.515,0.286,0.129,0.437,0.000,0.000,0.500,0.427,0.294,0.365,0.529,0.247,0.810,0.813,0.554,0.000,0.000,0.000,0.190,0.000,0.000,0.156,0.467,0.000,0.404,0.000,0.000,0.000,0.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1805,12.033,12.133,0.201,0.202,0.561,0.660,0.112,0.229,0.799,0.543,0.255,0.000,0.258,0.554,0.067,0.257,0.218,0.841,0.549,0.391,0.000,0.000,0.000,0.159,0.000,0.000,0.082,0.092,0.000,0.554,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-public-interest-screen,Default pass + public-interest screen,9000,60.000,6861,45.740,54.667,0.762,0.911,0.522,0.514,0.398,0.107,0.238,0.089,0.000,0.000,0.476,0.057,0.606,0.661,0.219,0.802,0.946,0.435,0.000,0.000,0.000,0.198,0.000,0.000,0.152,0.581,0.000,0.407,0.000,0.000,0.000,0.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-citizen-certificate,Default pass + citizen certificate,9000,60.000,3849,25.660,60.000,0.428,1.000,0.545,0.625,0.233,0.159,0.572,0.000,0.000,0.000,0.302,0.070,0.255,0.489,0.213,0.811,0.950,0.393,0.000,0.000,0.000,0.189,0.000,0.000,0.092,0.207,0.000,0.562,0.000,0.000,0.000,0.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.330,0.499,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1812,12.080,12.180,0.201,0.203,0.563,0.709,0.113,0.267,0.799,0.797,0.000,0.000,0.251,0.526,0.058,0.221,0.155,0.801,0.782,0.248,0.000,0.000,0.000,0.199,0.000,0.000,0.060,0.048,0.000,0.588,0.000,0.000,0.000,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3860,25.733,56.073,0.429,0.935,0.544,0.606,0.233,0.167,0.571,0.065,0.000,0.000,0.301,0.186,0.217,0.403,0.199,0.802,0.915,0.372,0.000,0.000,0.000,0.198,0.000,0.000,0.098,0.223,0.000,0.520,0.000,0.000,0.000,0.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,9000,60.000,4940,32.933,32.933,0.549,0.549,0.624,0.642,0.343,0.480,0.451,0.451,0.000,0.000,0.041,0.002,0.005,0.004,0.197,0.802,0.958,0.371,0.000,0.000,0.000,0.198,0.549,0.324,0.045,0.019,0.000,0.638,0.000,0.000,0.000,0.005,0.000,0.001,0.002,6.000,0.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-law-registry,Default pass + law registry,9000,60.000,7665,51.100,60.000,0.852,1.000,0.539,0.494,0.459,0.129,0.148,0.000,0.000,0.000,0.420,0.020,0.832,0.615,0.258,0.793,0.996,0.598,0.000,0.000,0.000,0.207,0.000,0.000,0.168,0.779,0.000,0.392,0.570,0.519,5.109,0.832,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",bicameral-majority,Bicameral simple majority,9000,60.000,1145,7.633,60.000,0.127,1.000,0.607,0.693,0.077,0.284,0.873,0.000,0.000,0.000,0.000,0.673,0.037,0.224,0.219,0.800,0.380,0.383,0.000,0.000,0.000,0.200,0.000,0.000,0.063,0.047,0.000,0.621,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",presidential-veto,Bicameral majority + presidential veto,9000,60.000,700,4.667,60.000,0.078,1.000,0.615,0.706,0.048,0.312,0.922,0.000,0.000,0.000,0.000,0.793,0.020,0.201,0.226,0.800,0.218,0.386,0.000,0.000,0.000,0.200,0.000,0.000,0.059,0.026,0.000,0.635,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,417,2
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",simple-majority,Unicameral simple majority,9000,60.000,2817,18.780,60.000,0.313,1.000,0.615,0.624,0.192,0.224,0.687,0.000,0.000,0.000,0.000,0.369,0.130,0.335,0.190,0.839,0.807,0.345,0.000,0.000,0.000,0.161,0.000,0.000,0.089,0.157,0.000,0.553,0.000,0.000,0.000,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",supermajority-60,Unicameral 60 percent passage,9000,60.000,1099,7.327,60.000,0.122,1.000,0.682,0.706,0.083,0.345,0.878,0.000,0.000,0.000,0.000,0.672,0.029,0.174,0.158,0.847,0.499,0.272,0.000,0.000,0.000,0.153,0.000,0.000,0.052,0.032,0.000,0.654,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass,Default pass unless 2/3 block,9000,60.000,7660,51.067,60.000,0.851,1.000,0.543,0.490,0.463,0.106,0.149,0.000,0.000,0.000,0.423,0.015,0.684,0.672,0.234,0.806,0.995,0.521,0.000,0.000,0.000,0.194,0.000,0.000,0.163,0.758,0.000,0.396,0.000,0.000,0.000,0.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-weighted-agenda-lottery,Default pass + weighted agenda lottery,9000,60.000,3740,24.933,28.000,0.416,0.467,0.552,0.539,0.230,0.122,0.584,0.533,0.000,0.000,0.399,0.396,0.315,0.628,0.212,0.816,0.641,0.426,0.000,0.000,0.000,0.184,0.000,0.000,0.138,0.313,0.000,0.447,0.000,0.000,0.000,0.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-random-agenda-lottery,Default pass + random agenda lottery,9000,60.000,3176,21.173,25.000,0.353,0.417,0.541,0.490,0.191,0.108,0.647,0.583,0.000,0.000,0.428,0.591,0.283,0.673,0.234,0.809,0.407,0.528,0.000,0.000,0.000,0.191,0.000,0.000,0.163,0.295,0.000,0.397,0.000,0.000,0.000,0.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-quadratic-attention,Default pass + quadratic attention budget,9000,60.000,4313,28.753,35.407,0.479,0.590,0.565,0.560,0.271,0.162,0.521,0.410,0.000,0.000,0.352,0.238,0.214,0.348,0.194,0.827,0.903,0.378,0.000,0.000,0.000,0.173,0.000,0.000,0.114,0.253,0.000,0.480,0.000,0.000,0.000,0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.677,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-public-objection,Default pass + public objection window,9000,60.000,4183,27.887,60.000,0.465,1.000,0.580,0.581,0.269,0.172,0.535,0.000,0.000,0.000,0.211,0.183,0.230,0.397,0.194,0.820,0.916,0.369,0.000,0.000,0.000,0.180,0.000,0.000,0.104,0.256,0.000,0.508,0.000,0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.642,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-repeal-window,Default pass + public repeal window,9000,60.000,4953,33.020,60.000,0.550,1.000,0.566,0.561,0.311,0.156,0.450,0.000,0.000,0.000,0.313,0.111,0.295,0.432,0.200,0.822,0.955,0.384,0.000,0.000,0.000,0.178,0.000,0.000,0.116,0.332,0.000,0.483,0.000,0.000,0.000,0.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.481,0.559,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6661,44.407,51.753,0.740,0.863,0.546,0.499,0.404,0.112,0.260,0.137,0.000,0.000,0.417,0.110,0.577,0.648,0.226,0.807,0.929,0.490,0.000,0.000,0.000,0.193,0.000,0.000,0.158,0.630,0.000,0.405,0.000,0.000,0.000,0.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5412,36.080,60.000,0.601,1.000,0.543,0.514,0.327,0.135,0.399,0.000,0.000,0.500,0.335,0.213,0.388,0.529,0.224,0.819,0.910,0.494,0.000,0.000,0.000,0.181,0.000,0.000,0.149,0.467,0.000,0.420,0.000,0.000,0.000,0.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,2185,14.567,14.620,0.243,0.244,0.613,0.648,0.149,0.248,0.757,0.548,0.208,0.000,0.147,0.472,0.079,0.243,0.187,0.879,0.728,0.326,0.000,0.000,0.000,0.121,0.000,0.000,0.085,0.116,0.000,0.555,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-public-interest-screen,Default pass + public-interest screen,9000,60.000,7252,48.347,56.453,0.806,0.941,0.545,0.501,0.439,0.108,0.194,0.059,0.000,0.000,0.419,0.028,0.640,0.663,0.214,0.807,0.947,0.431,0.000,0.000,0.000,0.193,0.000,0.000,0.156,0.668,0.000,0.406,0.000,0.000,0.000,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-citizen-certificate,Default pass + citizen certificate,9000,60.000,4140,27.600,60.000,0.460,1.000,0.581,0.603,0.267,0.168,0.540,0.000,0.000,0.000,0.198,0.068,0.268,0.481,0.194,0.831,0.963,0.353,0.000,0.000,0.000,0.169,0.000,0.000,0.099,0.248,0.000,0.549,0.000,0.000,0.000,0.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.319,0.497,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,2572,17.147,17.207,0.286,0.287,0.603,0.652,0.172,0.248,0.714,0.713,0.000,0.000,0.166,0.429,0.098,0.272,0.161,0.838,0.903,0.270,0.000,0.000,0.000,0.162,0.000,0.000,0.078,0.097,0.000,0.552,0.000,0.000,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,4162,27.747,56.487,0.462,0.941,0.582,0.593,0.269,0.169,0.538,0.058,0.000,0.000,0.211,0.153,0.238,0.416,0.186,0.820,0.918,0.337,0.000,0.000,0.000,0.180,0.000,0.000,0.103,0.271,0.000,0.518,0.000,0.000,0.000,0.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,9000,60.000,4968,33.120,33.120,0.552,0.552,0.712,0.629,0.393,0.521,0.448,0.448,0.000,0.000,0.004,0.001,0.006,0.005,0.179,0.879,0.961,0.339,0.000,0.000,0.000,0.121,0.552,0.337,0.045,0.020,0.000,0.660,0.000,0.000,0.000,0.006,0.000,0.001,0.003,6.000,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-law-registry,Default pass + law registry,9000,60.000,7884,52.560,60.000,0.876,1.000,0.559,0.484,0.489,0.134,0.124,0.000,0.000,0.000,0.379,0.014,0.850,0.607,0.236,0.795,0.997,0.530,0.000,0.000,0.000,0.205,0.000,0.000,0.167,0.794,0.000,0.394,0.554,0.567,5.068,0.850,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",bicameral-majority,Bicameral simple majority,9000,60.000,2011,13.407,60.000,0.223,1.000,0.638,0.657,0.143,0.262,0.777,0.000,0.000,0.000,0.000,0.490,0.076,0.268,0.178,0.843,0.699,0.314,0.000,0.000,0.000,0.157,0.000,0.000,0.072,0.091,0.000,0.593,0.000,0.000,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",presidential-veto,Bicameral majority + presidential veto,9000,60.000,1298,8.653,60.000,0.144,1.000,0.661,0.678,0.095,0.314,0.856,0.000,0.000,0.000,0.000,0.647,0.041,0.214,0.173,0.847,0.517,0.313,0.000,0.000,0.000,0.153,0.000,0.000,0.063,0.053,0.000,0.622,0.000,0.000,0.000,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,594,7
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,simple-majority,Unicameral simple majority,9000,60.000,2329,15.527,60.000,0.259,1.000,0.597,0.632,0.155,0.230,0.741,0.000,0.000,0.000,0.000,0.460,0.102,0.316,0.123,0.825,0.797,0.208,0.000,0.000,0.000,0.175,0.000,0.000,0.072,0.090,0.000,0.567,0.000,0.000,0.000,0.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,supermajority-60,Unicameral 60 percent passage,9000,60.000,794,5.293,60.000,0.088,1.000,0.663,0.716,0.059,0.354,0.912,0.000,0.000,0.000,0.000,0.757,0.018,0.144,0.099,0.828,0.388,0.164,0.000,0.000,0.000,0.172,0.000,0.000,0.045,0.019,0.000,0.665,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass,Default pass unless 2/3 block,9000,60.000,7617,50.780,60.000,0.846,1.000,0.531,0.488,0.450,0.100,0.154,0.000,0.000,0.000,0.450,0.030,0.702,0.694,0.169,0.799,0.998,0.328,0.000,0.000,0.000,0.201,0.000,0.000,0.154,0.768,0.000,0.397,0.000,0.000,0.000,0.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-weighted-agenda-lottery,Default pass + weighted agenda lottery,9000,60.000,3639,24.260,28.000,0.404,0.467,0.540,0.538,0.218,0.117,0.596,0.533,0.000,0.000,0.419,0.410,0.307,0.627,0.154,0.807,0.621,0.279,0.000,0.000,0.000,0.193,0.000,0.000,0.126,0.281,0.000,0.453,0.000,0.000,0.000,0.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-random-agenda-lottery,Default pass + random agenda lottery,9000,60.000,3159,21.060,25.000,0.351,0.417,0.531,0.490,0.186,0.102,0.649,0.583,0.000,0.000,0.464,0.599,0.282,0.670,0.170,0.796,0.362,0.323,0.000,0.000,0.000,0.204,0.000,0.000,0.153,0.291,0.000,0.396,0.000,0.000,0.000,0.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-quadratic-attention,Default pass + quadratic attention budget,9000,60.000,4465,29.767,37.460,0.496,0.624,0.545,0.553,0.270,0.151,0.504,0.376,0.000,0.000,0.398,0.231,0.237,0.373,0.147,0.814,0.886,0.261,0.000,0.000,0.000,0.186,0.000,0.000,0.109,0.280,0.000,0.475,0.000,0.000,0.000,0.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.823,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-public-objection,Default pass + public objection window,9000,60.000,4181,27.873,60.000,0.465,1.000,0.559,0.574,0.259,0.165,0.535,0.000,0.000,0.000,0.276,0.194,0.228,0.387,0.140,0.810,0.942,0.247,0.000,0.000,0.000,0.190,0.000,0.000,0.097,0.239,0.000,0.506,0.000,0.000,0.000,0.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.608,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-repeal-window,Default pass + public repeal window,9000,60.000,5072,33.813,60.000,0.564,1.000,0.546,0.552,0.308,0.146,0.436,0.000,0.000,0.000,0.377,0.120,0.309,0.437,0.148,0.809,0.959,0.263,0.000,0.000,0.000,0.191,0.000,0.000,0.111,0.336,0.000,0.476,0.000,0.000,0.000,0.309,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.444,0.576,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6664,44.427,52.513,0.740,0.875,0.534,0.498,0.395,0.105,0.260,0.125,0.000,0.000,0.451,0.111,0.593,0.664,0.167,0.801,0.912,0.319,0.000,0.000,0.000,0.199,0.000,0.000,0.149,0.656,0.000,0.408,0.000,0.000,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5208,34.720,60.000,0.579,1.000,0.527,0.511,0.305,0.128,0.421,0.000,0.000,0.500,0.378,0.265,0.384,0.545,0.162,0.811,0.909,0.308,0.000,0.000,0.000,0.189,0.000,0.000,0.140,0.440,0.000,0.417,0.000,0.000,0.000,0.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1904,12.693,12.753,0.212,0.213,0.587,0.649,0.124,0.237,0.788,0.550,0.237,0.000,0.192,0.525,0.070,0.251,0.121,0.861,0.683,0.194,0.000,0.000,0.000,0.139,0.000,0.000,0.074,0.080,0.000,0.559,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-public-interest-screen,Default pass + public-interest screen,9000,60.000,7605,50.700,59.793,0.845,0.997,0.532,0.488,0.449,0.100,0.155,0.003,0.000,0.000,0.454,0.027,0.701,0.694,0.170,0.799,0.942,0.329,0.000,0.000,0.000,0.201,0.000,0.000,0.154,0.768,0.000,0.398,0.000,0.000,0.000,0.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
