seed,adversaryId,attackFamily,caseKey,baselineScenario,attackedScenario,mechanismFamily,portfolioKey,componentAdversaries,componentCount,budgetUnit,budgetValue,informationLevel,runs,legislators,baseBillsPerRun,traceRows,attackSuccessCount,mixedFailureCount,anySameBudgetSingleFailureCount,mixedDominatesStrongestSingleCount,positiveInteractionCount,superadditiveCount,recoveryCorrectionAttemptCount,recoveryCorrectionFailureCount,attackSuccessRate,mixedFailureRate,anySameBudgetSingleFailureRate,mixedDominatesStrongestSingleRate,meanMixedDegradation,medianMixedDegradation,worstMixedDegradation,meanStrongestSingleDegradation,medianStrongestSingleDegradation,worstStrongestSingleDegradation,meanInteractionDegradation,medianInteractionDegradation,worstInteractionDegradation,positiveInteractionRate,meanSuperadditiveLoss,medianSuperadditiveLoss,worstSuperadditiveLoss,superadditiveRate,recoveryCorrectionAttemptRate,recoveryCorrectionFailureRate,meanAdministrativeBurdenAdded,worstAdministrativeBurdenAdded,meanStrongestSingleAdministrativeBurdenAdded,meanQueueOverflowAdded,worstQueueOverflowAdded,meanAttackerResourceSpend,recoveryStatus,traceArtifact,claimBoundary
20260444,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,12,high,5,101,60,300,1,104,114,3,3,10,0,0,0.003333,0.346667,0.380000,0.010000,0.038154,0.000000,0.330557,0.041951,0.000000,0.330557,-0.003797,0.000000,0.164878,0.010000,-0.028484,0.000000,0.218419,0.033333,0.000000,0.000000,0.019760,0.078000,0.017680,0.000000,0.000000,12.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260444,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,4,medium,5,101,60,300,1,4,4,1,1,1,188,3,0.003333,0.013333,0.013333,0.003333,0.003156,0.000000,0.535448,0.002190,0.000000,0.326396,0.000966,0.000000,0.535448,0.003333,0.001633,0.000000,0.535448,0.003333,0.626667,0.010000,0.133950,0.475000,0.138250,0.000000,0.000000,4.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260444,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,8,medium,5,101,60,300,0,3,99,0,0,0,257,3,0.000000,0.010000,0.330000,0.000000,0.001048,0.000000,0.079849,0.148339,0.000000,0.734701,-0.147291,0.000000,0.000000,0.000000,-0.000213,0.000000,0.000000,0.000000,0.856667,0.010000,0.306917,0.595000,0.210760,0.000000,0.000000,8.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260444,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,12,medium,5,101,60,300,4,20,88,4,4,4,300,20,0.013333,0.066667,0.293333,0.013333,0.007217,0.000000,0.326396,0.131048,0.000000,0.700990,-0.123831,0.000000,0.170355,0.013333,-0.120030,0.000000,0.170355,0.013333,1.000000,0.066667,0.494033,0.715000,0.306433,0.000000,0.000000,12.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260444,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,4,high,5,101,60,300,0,3,21,0,0,0,198,3,0.000000,0.010000,0.070000,0.000000,0.000551,0.000000,0.077531,0.007690,0.000000,0.326396,-0.007138,0.000000,0.000000,0.000000,-0.000390,0.000000,0.000000,0.000000,0.660000,0.010000,0.141433,0.475000,0.193963,0.000000,0.000000,4.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260444,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,8,high,5,101,60,300,3,22,81,3,3,4,297,22,0.010000,0.073333,0.270000,0.010000,0.010316,0.000000,0.401248,0.117123,0.000000,0.709077,-0.106808,0.000000,0.249653,0.010000,0.001205,0.000000,0.401248,0.013333,0.990000,0.073333,0.383850,0.595000,0.210820,0.000000,0.000000,8.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260444,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,12,high,5,101,60,300,2,22,95,2,2,2,300,22,0.006667,0.073333,0.316667,0.006667,0.011010,0.000000,0.593045,0.142767,0.000000,0.713690,-0.131757,0.000000,0.150689,0.006667,-0.128404,0.000000,0.150689,0.006667,1.000000,0.073333,0.496167,0.715000,0.307163,0.000000,0.000000,12.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260444,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,4,medium,5,101,60,300,0,154,198,0,0,2,300,154,0.000000,0.513333,0.660000,0.000000,0.264344,0.298131,0.682472,0.342104,0.444384,0.682472,-0.077759,0.000000,0.000000,0.000000,-0.022178,0.000000,0.592771,0.006667,1.000000,0.513333,5.924428,9.590167,7.500750,24.798018,61.307191,4.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260444,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,8,medium,5,101,60,300,1,178,209,1,1,2,300,178,0.003333,0.593333,0.696667,0.003333,0.305075,0.413567,0.682472,0.358924,0.464373,0.682472,-0.053849,0.000000,0.506579,0.003333,-0.112574,0.000000,0.585581,0.006667,1.000000,0.593333,12.094030,20.323867,16.038143,70.645916,152.903552,8.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260444,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,12,medium,5,101,60,300,5,192,219,5,5,8,300,192,0.016667,0.640000,0.730000,0.016667,0.330022,0.431746,0.682472,0.376383,0.480496,0.682472,-0.046361,0.000000,0.644118,0.016667,-0.164366,0.000000,0.644118,0.026667,1.000000,0.640000,18.485064,31.375343,24.024676,118.418061,247.280370,12.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260444,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,4,high,5,101,60,300,1,159,196,1,1,3,300,159,0.003333,0.530000,0.653333,0.003333,0.274371,0.367694,0.682472,0.341323,0.455342,0.680987,-0.066952,0.000000,0.682472,0.003333,-0.027316,0.000000,0.682472,0.010000,1.000000,0.530000,7.433661,12.231447,8.441764,35.959304,83.953103,4.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260444,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,8,high,5,101,60,300,3,187,207,3,3,3,300,187,0.010000,0.623333,0.690000,0.010000,0.323160,0.435597,0.682472,0.356160,0.466149,0.682472,-0.033000,0.000000,0.623578,0.010000,-0.145252,0.000000,0.623578,0.010000,1.000000,0.623333,14.335876,24.222079,17.997445,87.458592,186.244452,8.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260444,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,12,high,5,101,60,300,6,195,208,6,6,7,300,195,0.020000,0.650000,0.693333,0.020000,0.338085,0.441666,0.682472,0.361384,0.471535,0.682472,-0.023299,0.000000,0.652388,0.020000,-0.165278,0.000000,0.652388,0.023333,1.000000,0.650000,21.482208,36.578560,26.624948,140.936162,291.786816,12.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260445,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,4,medium,5,101,60,300,9,227,234,30,30,229,0,0,0.030000,0.756667,0.780000,0.100000,0.036255,0.032259,0.378412,0.047988,0.053133,0.190806,-0.011733,-0.020807,0.378412,0.100000,0.016027,0.018976,0.141762,0.763333,0.000000,0.000000,0.022187,0.026000,0.035533,0.000000,0.000000,4.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260445,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,8,medium,5,101,60,300,22,175,177,55,55,141,0,0,0.073333,0.583333,0.590000,0.183333,0.086019,0.077489,0.306938,0.103889,0.071126,0.478691,-0.017871,0.000000,0.217091,0.183333,0.027646,0.000000,0.237366,0.470000,0.000000,0.000000,0.034147,0.052000,0.032587,0.000000,0.000000,8.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260445,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,12,medium,5,101,60,300,6,154,162,34,34,62,0,0,0.020000,0.513333,0.540000,0.113333,0.094298,0.028247,0.520271,0.101902,0.042637,0.475930,-0.007604,0.000000,0.511012,0.113333,-0.012607,0.000000,0.393037,0.206667,0.000000,0.000000,0.033280,0.078000,0.039000,0.000000,0.000000,12.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260445,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,4,high,5,101,60,300,8,216,226,38,38,216,0,0,0.026667,0.720000,0.753333,0.126667,0.036786,0.032259,0.230810,0.049636,0.053133,0.221162,-0.012850,-0.014798,0.171439,0.126667,0.015638,0.018976,0.180982,0.720000,0.000000,0.000000,0.021407,0.026000,0.030507,0.000000,0.000000,4.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260445,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,8,high,5,101,60,300,17,183,173,56,56,134,0,0,0.056667,0.610000,0.576667,0.186667,0.089258,0.083529,0.395310,0.092865,0.057012,0.425741,-0.003607,0.000000,0.233657,0.186667,0.024858,0.000000,0.260806,0.446667,0.000000,0.000000,0.031893,0.052000,0.032240,0.000000,0.000000,8.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260445,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,12,high,5,101,60,300,3,149,161,26,26,56,0,0,0.010000,0.496667,0.536667,0.086667,0.085661,0.018277,0.489352,0.104859,0.041286,0.491836,-0.019197,0.000000,0.385365,0.086667,-0.016844,0.000000,0.350397,0.186667,0.000000,0.000000,0.032760,0.078000,0.035360,0.000000,0.000000,12.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260445,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,4,medium,5,101,60,300,3,7,5,3,3,1,197,6,0.010000,0.023333,0.016667,0.010000,0.006284,0.000000,0.541012,0.001762,0.000000,0.100136,0.004522,0.000000,0.541012,0.010000,-0.000329,0.000000,0.016795,0.003333,0.656667,0.020000,0.140550,0.475000,0.142593,0.000000,0.000000,4.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260445,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,8,medium,5,101,60,300,1,4,97,1,1,1,267,4,0.003333,0.013333,0.323333,0.003333,0.001258,0.000000,0.118652,0.159440,0.000000,0.668336,-0.158182,0.000000,0.029927,0.003333,-0.000608,0.000000,0.029927,0.003333,0.890000,0.013333,0.329250,0.595000,0.207710,0.000000,0.000000,8.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260445,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,12,medium,5,101,60,300,3,13,92,4,4,4,300,13,0.010000,0.043333,0.306667,0.013333,0.004344,0.000000,0.334621,0.145707,0.000000,0.668336,-0.141363,0.000000,0.118652,0.013333,-0.139422,0.000000,0.118652,0.013333,1.000000,0.043333,0.501317,0.715000,0.305963,0.000000,0.000000,12.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260445,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,4,high,5,101,60,300,4,6,10,4,4,1,205,5,0.013333,0.020000,0.033333,0.013333,0.007117,0.000000,0.535670,0.004300,0.000000,0.334621,0.002817,0.000000,0.535670,0.013333,0.001806,0.000000,0.535670,0.003333,0.683333,0.016667,0.145117,0.475000,0.194867,0.000000,0.000000,4.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260445,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,8,high,5,101,60,300,6,17,82,6,6,7,296,17,0.020000,0.056667,0.273333,0.020000,0.008987,0.000000,0.535448,0.132771,0.000000,0.735209,-0.123784,0.000000,0.395419,0.020000,0.004490,0.000000,0.535448,0.023333,0.986667,0.056667,0.384917,0.595000,0.207517,0.000000,0.000000,8.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260445,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,12,high,5,101,60,300,5,17,83,6,6,6,300,17,0.016667,0.056667,0.276667,0.020000,0.005825,0.000000,0.332736,0.130065,0.000000,0.616440,-0.124240,0.000000,0.332736,0.020000,-0.118594,0.000000,0.332736,0.020000,1.000000,0.056667,0.501917,0.715000,0.308093,0.000000,0.000000,12.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260445,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,4,medium,5,101,60,300,0,155,205,0,0,1,300,155,0.000000,0.516667,0.683333,0.000000,0.277300,0.317283,0.706547,0.361461,0.490715,0.706547,-0.084161,0.000000,0.000000,0.000000,-0.041055,0.000000,0.550837,0.003333,1.000000,0.516667,5.944199,9.666588,7.605217,25.013611,61.832588,4.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
