caseKey,caseName,caseDescription,caseWeight,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,fastLaneRate,middleLaneRate,highRiskLaneRate,challengeExhaustionRate,falseNegativePassRate,publicWillReviewRate,publicSignalMovement,districtAlignment,crossBlocAdmissionRate,affectedGroupSponsorshipRate,averageCosponsors,proposalBondForfeiture,strategicDecoyRate,proposerAccessGini,welfarePerSubmittedBill,vetoes,overriddenVetoes
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-challenge-supermajority,Default pass + challenge to 60 percent vote,7200,60.000,1624,13.533,60.000,0.226,1.000,0.571,0.599,0.129,0.252,0.774,0.000,0.000,0.805,0.276,0.602,0.065,0.211,0.212,0.840,0.497,0.410,0.000,0.000,0.000,0.160,0.000,0.000,0.102,0.127,0.000,0.509,0.000,0.000,0.000,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.098,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.135,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-challenge-committee,Default pass + challenge to committee review,7200,60.000,2073,17.275,21.100,0.288,0.352,0.570,0.604,0.164,0.227,0.712,0.000,0.648,0.802,0.197,0.465,0.103,0.280,0.212,0.833,0.679,0.412,0.000,0.000,0.000,0.167,0.000,0.000,0.096,0.139,0.000,0.521,0.000,0.000,0.000,0.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.115,0.174,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-challenge-info-active,Default pass + challenge to info + active vote,7200,60.000,2379,19.825,60.000,0.330,1.000,0.568,0.607,0.188,0.215,0.670,0.000,0.000,0.802,0.174,0.339,0.130,0.315,0.215,0.845,0.763,0.409,0.000,0.000,0.000,0.155,0.000,0.000,0.100,0.169,0.000,0.506,0.000,0.000,0.000,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.093,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.201,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-adaptive-track,Default pass + adaptive tracks,7200,60.000,3016,25.133,54.383,0.419,0.906,0.566,0.605,0.237,0.178,0.581,0.093,0.001,0.000,0.221,0.174,0.209,0.403,0.195,0.810,0.921,0.362,0.000,0.000,0.000,0.190,0.000,0.000,0.096,0.211,0.000,0.529,0.000,0.000,0.000,0.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.294,0.612,0.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.253,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-adaptive-track-lenient,Default pass + adaptive tracks lenient,7200,60.000,3967,33.058,58.825,0.551,0.980,0.550,0.571,0.303,0.151,0.449,0.020,0.000,0.000,0.321,0.084,0.314,0.462,0.203,0.817,0.979,0.387,0.000,0.000,0.000,0.183,0.000,0.000,0.116,0.341,0.000,0.486,0.000,0.000,0.000,0.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.524,0.457,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.315,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-adaptive-track-strict,Default pass + adaptive tracks strict,7200,60.000,2032,16.933,42.908,0.282,0.715,0.594,0.644,0.168,0.226,0.718,0.271,0.014,0.000,0.054,0.364,0.116,0.332,0.198,0.820,0.760,0.370,0.000,0.000,0.000,0.180,0.000,0.000,0.079,0.125,0.000,0.575,0.000,0.000,0.000,0.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.086,0.622,0.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.182,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-adaptive-track-citizen-high-risk,Default pass + adaptive tracks + citizen high-risk,7200,60.000,2967,24.725,60.000,0.412,1.000,0.567,0.609,0.233,0.181,0.588,0.000,0.000,0.000,0.219,0.185,0.203,0.395,0.192,0.807,0.919,0.355,0.000,0.000,0.000,0.193,0.000,0.000,0.094,0.208,0.000,0.532,0.000,0.000,0.000,0.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.003,0.244,0.000,0.000,0.000,0.293,0.613,0.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.251,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-adaptive-track-supermajority-high-risk,Default pass + adaptive tracks + supermajority high-risk,7200,60.000,2930,24.417,60.000,0.407,1.000,0.567,0.609,0.231,0.183,0.593,0.000,0.000,0.000,0.225,0.190,0.197,0.390,0.194,0.807,0.921,0.363,0.000,0.000,0.000,0.193,0.000,0.000,0.093,0.198,0.000,0.533,0.000,0.000,0.000,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.293,0.612,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.248,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-law-registry,Default pass + law registry,7200,60.000,6232,51.933,60.000,0.866,1.000,0.547,0.486,0.473,0.131,0.134,0.000,0.000,0.000,0.396,0.016,0.838,0.609,0.255,0.796,0.995,0.597,0.000,0.000,0.000,0.204,0.000,0.000,0.169,0.799,0.000,0.392,0.589,0.501,5.128,0.838,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.421,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-law-registry-fast-review,Default pass + law registry fast review,7200,60.000,6247,52.058,60.000,0.868,1.000,0.547,0.485,0.475,0.133,0.132,0.000,0.000,0.000,0.400,0.021,0.841,0.600,0.256,0.795,0.993,0.597,0.000,0.000,0.000,0.205,0.000,0.000,0.169,0.807,0.000,0.392,0.617,0.304,2.096,0.841,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.421,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-law-registry-slow-review,Default pass + law registry slow partial review,7200,60.000,6133,51.108,60.000,0.852,1.000,0.542,0.490,0.461,0.130,0.148,0.000,0.000,0.000,0.417,0.019,0.784,0.617,0.255,0.798,0.991,0.590,0.000,0.000,0.000,0.202,0.000,0.000,0.167,0.782,0.000,0.395,0.559,0.631,8.123,0.784,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.417,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-cost,Default pass + proposal costs,7200,60.000,3460,28.833,30.317,0.481,0.505,0.510,0.465,0.245,0.035,0.519,0.495,0.000,0.000,0.491,0.483,0.592,1.119,0.274,0.791,0.443,0.656,0.000,0.000,0.000,0.209,0.000,0.000,0.182,0.508,0.000,0.367,0.000,0.000,0.000,0.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.223,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-cost-public-waiver,Default pass + proposal costs + public waiver,7200,60.000,3877,32.308,34.075,0.538,0.568,0.522,0.489,0.281,0.056,0.462,0.432,0.000,0.000,0.467,0.330,0.609,1.016,0.252,0.795,0.642,0.594,0.000,0.000,0.000,0.205,0.000,0.000,0.168,0.518,0.000,0.397,0.000,0.000,0.000,0.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.263,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-cost-lobby-surcharge,Default pass + lobby-surcharge proposal costs,7200,60.000,3761,31.342,33.283,0.522,0.555,0.528,0.520,0.276,0.075,0.478,0.445,0.000,0.000,0.456,0.293,0.552,0.939,0.188,0.800,0.851,0.401,0.000,0.000,0.000,0.200,0.000,0.000,0.148,0.394,0.000,0.419,0.000,0.000,0.000,0.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.086,0.272,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-member-quota,Default pass + member proposal quota,7200,60.000,6051,50.425,59.692,0.840,0.995,0.532,0.490,0.447,0.108,0.160,0.005,0.000,0.000,0.445,0.025,0.674,0.669,0.254,0.802,0.986,0.588,0.000,0.000,0.000,0.198,0.000,0.000,0.165,0.752,0.000,0.393,0.000,0.000,0.000,0.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.412,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-weighted-agenda-lottery,Default pass + weighted agenda lottery,7200,60.000,2937,24.475,28.000,0.408,0.467,0.541,0.541,0.221,0.125,0.592,0.533,0.000,0.000,0.414,0.404,0.297,0.604,0.222,0.814,0.633,0.463,0.000,0.000,0.000,0.186,0.000,0.000,0.135,0.281,0.000,0.447,0.000,0.000,0.000,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.101,0.220,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,default-pass-public-objection,Default pass + public objection window,7200,60.000,3133,26.108,60.000,0.435,1.000,0.562,0.591,0.245,0.178,0.565,0.000,0.000,0.000,0.249,0.205,0.211,0.389,0.205,0.813,0.919,0.398,0.000,0.000,0.000,0.187,0.000,0.000,0.100,0.218,0.000,0.514,0.000,0.000,0.000,0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.257,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,bicameral-majority,Bicameral simple majority,7200,60.000,1307,10.892,60.000,0.182,1.000,0.623,0.663,0.113,0.278,0.818,0.000,0.000,0.000,0.000,0.559,0.059,0.258,0.212,0.822,0.545,0.398,0.000,0.000,0.000,0.178,0.000,0.000,0.070,0.078,0.000,0.603,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.120,0,0
party-system-two-major-minors,Weighted Two Major Plus Minors,Five-party legislature with two large ideological parties and smaller minor parties.,0.400,presidential-veto,Bicameral majority + presidential veto,7200,60.000,823,6.858,60.000,0.114,1.000,0.638,0.687,0.073,0.318,0.886,0.000,0.000,0.000,0.000,0.702,0.032,0.212,0.205,0.830,0.384,0.366,0.000,0.000,0.000,0.170,0.000,0.000,0.064,0.043,0.000,0.629,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.079,404,5
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,simple-majority,Unicameral simple majority,7200,60.000,2280,19.000,60.000,0.317,1.000,0.607,0.638,0.192,0.242,0.683,0.000,0.000,0.000,0.000,0.358,0.120,0.301,0.212,0.833,0.754,0.398,0.000,0.000,0.000,0.167,0.000,0.000,0.082,0.137,0.000,0.566,0.000,0.000,0.000,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.202,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,supermajority-60,Unicameral 60 percent passage,7200,60.000,932,7.767,60.000,0.129,1.000,0.671,0.714,0.087,0.356,0.871,0.000,0.000,0.000,0.000,0.662,0.029,0.170,0.200,0.831,0.416,0.349,0.000,0.000,0.000,0.169,0.000,0.000,0.048,0.025,0.000,0.665,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.092,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass,Default pass unless 2/3 block,7200,60.000,5995,49.958,60.000,0.833,1.000,0.540,0.508,0.449,0.124,0.167,0.000,0.000,0.000,0.434,0.031,0.617,0.601,0.250,0.810,0.997,0.562,0.000,0.000,0.000,0.190,0.000,0.000,0.155,0.728,0.000,0.408,0.000,0.000,0.000,0.617,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.423,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-constituent-public-will,Default pass + constituent public will,7200,60.000,5982,49.850,60.000,0.831,1.000,0.531,0.507,0.441,0.124,0.169,0.000,0.000,0.000,0.453,0.002,0.606,0.594,0.251,0.891,0.993,0.557,0.000,0.000,0.000,0.109,0.000,0.000,0.147,0.704,0.000,0.390,0.000,0.000,0.000,0.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.283,0.430,0.000,0.000,0.000,0.000,0.000,0.060,0.421,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,7200,60.000,3058,25.483,60.000,0.425,1.000,0.568,0.634,0.241,0.196,0.575,0.000,0.000,0.000,0.207,0.014,0.210,0.401,0.199,0.871,0.980,0.353,0.000,0.000,0.000,0.129,0.000,0.000,0.097,0.157,0.000,0.527,0.000,0.000,0.000,0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.311,0.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.281,0.402,0.000,0.000,0.000,0.000,0.000,0.060,0.269,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-proposal-bonds,Default pass + proposal bonds,7200,60.000,6047,50.392,59.875,0.840,0.998,0.537,0.507,0.451,0.124,0.160,0.002,0.000,0.000,0.441,0.026,0.620,0.599,0.250,0.810,0.995,0.561,0.000,0.000,0.000,0.190,0.000,0.000,0.154,0.713,0.000,0.407,0.000,0.000,0.000,0.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.498,0.000,0.060,0.426,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-proposal-bonds-challenge,Default pass + proposal bonds + challenge,7200,60.000,2450,20.417,59.892,0.340,0.998,0.598,0.629,0.204,0.242,0.660,0.002,0.000,0.856,0.064,0.348,0.125,0.290,0.208,0.838,0.797,0.388,0.000,0.000,0.000,0.162,0.000,0.000,0.083,0.137,0.000,0.550,0.000,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.462,0.000,0.060,0.214,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-cross-bloc-credit-discount,Default pass + cross-bloc credit discount,7200,60.000,3403,28.358,28.925,0.473,0.482,0.591,0.625,0.279,0.194,0.527,0.518,0.000,0.000,0.256,0.097,0.219,0.358,0.184,0.798,0.969,0.328,0.000,0.000,0.000,0.202,0.000,0.000,0.074,0.218,0.000,0.595,0.000,0.000,0.000,0.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.482,0.400,14.108,0.000,0.000,0.095,0.295,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-affected-sponsor-gate,Default pass + affected-group sponsor gate,7200,60.000,2485,20.708,20.875,0.345,0.348,0.611,0.662,0.211,0.209,0.655,0.652,0.000,0.000,0.192,0.177,0.156,0.352,0.164,0.777,0.906,0.287,0.000,0.000,0.000,0.223,0.000,0.000,0.043,0.121,0.000,0.660,0.000,0.000,0.000,0.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.348,0.374,11.395,0.000,0.000,0.117,0.228,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-multiround-mediation,Default pass + multi-round mediation,7200,60.000,6976,58.133,60.000,0.969,1.000,0.543,0.458,0.526,0.208,0.031,0.000,0.000,0.000,0.361,0.015,0.384,0.350,0.255,0.829,0.993,0.664,0.000,0.000,0.000,0.171,0.696,0.252,0.114,0.921,0.217,0.433,0.000,0.000,0.000,0.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.443,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-multiround-mediation-challenge,Default pass + multi-round mediation + challenge,7200,60.000,4502,37.517,60.000,0.625,1.000,0.582,0.501,0.364,0.246,0.375,0.000,0.000,0.768,0.096,0.225,0.216,0.310,0.267,0.846,0.799,0.664,0.000,0.000,0.000,0.154,0.691,0.249,0.102,0.561,0.218,0.485,0.000,0.000,0.000,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.313,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,7200,60.000,4054,33.783,33.783,0.563,0.563,0.683,0.647,0.385,0.529,0.437,0.437,0.000,0.000,0.007,0.001,0.005,0.004,0.193,0.853,0.954,0.362,0.000,0.000,0.000,0.147,0.563,0.312,0.043,0.012,0.000,0.656,0.000,0.000,0.000,0.005,0.000,0.001,0.002,6.000,0.437,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.364,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-alternatives-strategic,Default pass + strategic policy tournament,7200,60.000,4054,33.783,33.783,0.563,0.563,0.683,0.647,0.384,0.528,0.437,0.437,0.000,0.000,0.007,0.001,0.005,0.004,0.193,0.853,0.954,0.362,0.000,0.000,0.000,0.147,0.563,0.312,0.043,0.012,0.000,0.656,0.000,0.000,0.000,0.005,0.000,0.001,0.002,10.000,0.437,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.084,0.364,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-adaptive-proposers,Default pass + adaptive proposers,7200,60.000,6237,51.975,60.000,0.866,1.000,0.537,0.503,0.465,0.135,0.134,0.000,0.000,0.000,0.427,0.012,0.549,0.553,0.252,0.818,0.995,0.579,0.000,0.000,0.000,0.182,1.000,0.075,0.159,0.796,0.000,0.408,0.000,0.000,0.000,0.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.435,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-adaptive-proposers-lobbying,Default pass + adaptive proposers + strategic lobbying,7200,60.000,6216,51.800,60.000,0.863,1.000,0.535,0.502,0.462,0.134,0.137,0.000,0.000,0.000,0.432,0.020,0.546,0.552,0.254,0.820,0.995,0.589,0.190,0.600,1.153,0.180,1.000,0.075,0.158,0.797,0.000,0.407,0.000,0.000,0.000,0.546,0.000,0.000,0.000,0.000,0.000,2.275,0.185,0.162,0.210,0.312,0.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.433,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-strategic-lobbying,Default pass + strategic lobbying,7200,60.000,6001,50.008,60.000,0.833,1.000,0.537,0.507,0.448,0.123,0.167,0.000,0.000,0.000,0.440,0.027,0.615,0.597,0.252,0.811,0.990,0.574,0.187,0.610,1.123,0.189,0.000,0.000,0.155,0.727,0.000,0.407,0.000,0.000,0.000,0.615,0.000,0.000,0.000,0.000,0.000,2.255,0.182,0.160,0.213,0.315,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.423,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-challenge,Default pass + challenge vouchers,7200,60.000,2446,20.383,60.000,0.340,1.000,0.597,0.630,0.203,0.240,0.660,0.000,0.000,0.863,0.058,0.354,0.127,0.298,0.210,0.836,0.804,0.396,0.000,0.000,0.000,0.164,0.000,0.000,0.084,0.138,0.000,0.548,0.000,0.000,0.000,0.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.214,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-challenge-party-proportional,Default pass + proportional party challenge vouchers,7200,60.000,2474,20.617,60.000,0.344,1.000,0.596,0.630,0.205,0.240,0.656,0.000,0.000,0.859,0.064,0.349,0.128,0.297,0.209,0.837,0.816,0.386,0.000,0.000,0.000,0.163,0.000,0.000,0.085,0.140,0.000,0.548,0.000,0.000,0.000,0.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.217,0,0
